Payment_ID,Invoice_ID,Student_ID,Payment_Date,Payment_Method,Amount_Paid,Transaction_Reference,Payment_Status,Payment_Date_DT
PAY0002090,INV0002924,STU000825,2024-10-31,Card,6694000,TXN-88235820TJ,Successful,2024-10-31
PAY0002091,INV0001678,STU001471,2023-07-31,Card,6525000,TXN-59506470UO,Successful,2023-07-31
PAY0002092,INV0000243,STU000150,2029-11-13,E-Wallet,7233000,TXN-46259080RU,Successful,2029-11-13
PAY0002093,INV0002198,STU001343,2026-06-04,Bank Transfer,33482000,TXN-54045117KB,Reversed,2026-06-04
PAY0002094,INV0001079,STU000890,2024-10-13,Card,5037000,TXN-99654089YF,Successful,2024-10-13
PAY0002095,INV0000112,STU000301,2024-04-27,E-Wallet,3809000,TXN-50609108ZU,Failed,2024-04-27
PAY0002096,INV0002259,STU000328,2026-04-08,Bank Transfer,16875000,TXN-86533348RX,Reversed,2026-04-08
PAY0002097,INV0002855,STU000711,2027-04-27,Card,8731000,TXN-33573409DX,Successful,2027-04-27
PAY0002098,INV0001511,STU001348,2022-09-07,E-Wallet,68239000,TXN-05871543CN,Pending,2022-09-07
PAY0002099,INV0002816,STU000300,2025-12-27,Bank Transfer,12753000,TXN-39964878GA,Successful,2025-12-27
PAY0002100,INV0002922,STU000431,2024-06-26,Card,10068000,TXN-53758713YV,Successful,2024-06-26
PAY0002101,INV0001248,STU000406,2023-03-09,Bank Transfer,16691000,TXN-13914736TN,Successful,2023-03-09
PAY0002102,INV0000689,STU000621,2023-02-28,Cash,19330000,TXN-29914668VM,Successful,2023-02-28
PAY0002103,INV0001348,STU000892,2022-10-30,Card,13503000,TXN-46858246EP,Successful,2022-10-30
PAY0002104,INV0001763,STU000540,2029-03-31,E-Wallet,6018000,TXN-83393715RJ,Successful,2029-03-31
PAY0002105,INV0000776,STU001456,2020-10-02,E-Wallet,9203000,TXN-59549370HY,Successful,2020-10-02
PAY0002106,INV0002669,STU000388,2027-04-21,E-Wallet,9953000,TXN-33594705NF,Successful,2027-04-21
PAY0002107,INV0000965,STU001381,2025-05-15,Cash,11181000,TXN-21241405OI,Successful,2025-05-15
PAY0002108,INV0001834,STU001377,2027-06-08,E-Wallet,14749000,TXN-23781160GG,Successful,2027-06-08
PAY0002109,INV0001918,STU000036,2022-12-06,Bank Transfer,12467000,TXN-24491744CA,Successful,2022-12-06
PAY0002110,INV0000459,STU000011,2026-01-15,Bank Transfer,9062000,TXN-82877574FJ,Successful,2026-01-15
PAY0002111,INV0001019,STU000082,2027-08-20,Cash,7459000,TXN-86123319OL,Successful,2027-08-20
PAY0002112,INV0002758,STU000797,2024-01-10,Card,3918000,TXN-33370918EM,Successful,2024-01-10
PAY0002113,INV0001476,STU000553,2025-09-15,Cash,15558000,TXN-28725417AY,Successful,2025-09-15
PAY0002114,INV0002269,STU000574,2026-09-25,Cash,18236000,TXN-65067601NU,Failed,2026-09-25
PAY0002115,INV0002925,STU000682,2024-08-01,Bank Transfer,26486000,TXN-68623753OV,Successful,2024-08-01
PAY0002116,INV0000706,STU000294,2022-10-18,Bank Transfer,23058000,TXN-98087892AK,Pending,2022-10-18
PAY0002117,INV0000150,STU001126,2023-01-25,Bank Transfer,9477000,TXN-71191210RB,Pending,2023-01-25
PAY0002118,INV0001645,STU000407,2023-08-02,Cash,6009000,TXN-68765508HF,Failed,2023-08-02
PAY0002119,INV0001355,STU000428,2025-09-22,Cash,27160000,TXN-36822422YU,Reversed,2025-09-22
PAY0002120,INV0001610,STU000144,2023-09-23,Cash,19478000,TXN-73183387JF,Successful,2023-09-23
PAY0002121,INV0002922,STU000431,2024-06-28,E-Wallet,19895000,TXN-69826936EP,Successful,2024-06-28
PAY0002122,INV0001650,STU000045,2028-02-02,E-Wallet,25783000,TXN-97553978XI,Failed,2028-02-02
PAY0002123,INV0001712,STU000095,2025-06-04,Bank Transfer,11959000,TXN-20026675OI,Successful,2025-06-04
PAY0002124,INV0000023,STU001027,2023-06-20,Card,9323000,TXN-61940352BK,Failed,2023-06-20
PAY0002125,INV0000733,STU001460,2021-08-28,Bank Transfer,12329000,TXN-03281561SU,Successful,2021-08-28
PAY0002126,INV0000692,STU001339,2023-07-05,Card,19074000,TXN-88806454CD,Successful,
PAY0002127,INV0000124,STU000561,2024-12-05,Card,29699000,TXN-80456858YZ,Successful,2024-12-05
PAY0002128,INV0002651,STU001257,2027-03-23,Bank Transfer,15040000,TXN-85137339GH,Successful,2027-03-23
PAY0002129,INV0002182,STU000313,2021-05-05,Bank Transfer,2819000,TXN-93898673OW,Successful,2021-05-05
PAY0002130,INV0002413,STU000967,2021-11-14,Card,8431000,TXN-20335182QY,Successful,2021-11-14
PAY0002131,INV0001298,STU001400,2027-10-02,Bank Transfer,9931000,TXN-82968660OU,Successful,2027-10-02
PAY0002132,INV0000531,STU000891,2022-10-16,Cash,7409000,TXN-23832542AH,Successful,2022-10-16
PAY0002133,INV0001021,STU000015,2027-09-01,Bank Transfer,5413000,TXN-47792503XP,Successful,2027-08-15
PAY0002134,INV0002964,STU001051,2027-01-12,Card,8154000,TXN-72692219UQ,Failed,2027-01-12
PAY0002135,INV0001908,STU001076,2024-02-25,Bank Transfer,10227000,TXN-17433222ZF,Successful,2024-02-25
PAY0002136,INV0002188,STU000834,2024-08-23,Bank Transfer,2510000,TXN-43556368GB,Successful,
PAY0002137,INV0002214,STU001072,2022-04-27,Card,21826000,TXN-74599615PD,Reversed,2022-04-27
PAY0002138,INV0000682,STU000286,2022-02-26,Cash,20080000,TXN-65333333FS,Successful,2022-02-26
PAY0002139,INV0002456,STU000146,2025-08-09,E-Wallet,1158000,TXN-12034258YH,Successful,2025-08-09
PAY0002140,INV0001588,STU001060,2024-09-18,Bank Transfer,22155000,TXN-66696381IE,Pending,2024-09-18
PAY0002141,INV0002561,STU001339,2023-04-26,Cash,10345000,TXN-07622618BL,Successful,2023-04-26
PAY0002142,INV0000877,STU000928,2021-10-15,E-Wallet,17638000,TXN-30284961ME,Successful,2021-10-15
PAY0002143,INV0002757,STU001391,2024-11-05,Cash,10173000,TXN-92897486YS,Successful,2024-09-27
PAY0002144,INV0000219,STU000150,2029-04-22,Card,6418000,TXN-19379943EE,Successful,2029-04-22
PAY0002145,INV0001271,STU001297,2024-07-19,Bank Transfer,4459000,TXN-69868047BU,Successful,2024-07-19
PAY0002146,INV0001719,STU001419,2025-02-07,Bank Transfer,11519000,TXN-29264566WN,Successful,2025-02-07
PAY0002147,INV0000020,STU001126,2020-10-08,E-Wallet,5133000,TXN-19420781TE,Successful,2020-10-08
PAY0002148,INV0001884,STU001236,2026-02-11,E-Wallet,3868000,TXN-08222495HK,Successful,2026-02-11
PAY0002149,INV0000867,STU000772,2028-12-19,E-Wallet,20976000,TXN-11374031KR,Successful,2028-12-19
PAY0002150,INV0002180,STU001446,2022-01-14,Bank Transfer,13573000,TXN-12515149DU,Successful,2022-01-14
PAY0002151,INV0001777,STU001175,2023-05-09,Cash,15339000,TXN-58341405KL,Successful,2023-05-09
PAY0002152,INV0000692,STU001339,2023-07-01,E-Wallet,15292000,TXN-05728109BB,Successful,2023-05-02
PAY0002153,INV0000577,STU001376,2027-03-04,Card,7754000,TXN-72619571AL,Successful,2027-03-04
PAY0002154,INV0000274,STU001440,2024-10-18,E-Wallet,11357000,TXN-47427347DQ,Pending,2024-10-18
PAY0002155,INV0002139,STU001184,2027-09-16,Card,7604000,TXN-16498068DN,Successful,2027-09-16
PAY0002156,INV0000242,STU000821,2025-04-28,Card,7475000,TXN-78708281BF,Successful,2025-04-28
PAY0002157,INV0000315,STU001307,2026-04-27,Bank Transfer,6906000,TXN-49688063XG,Successful,2026-04-27
PAY0002158,INV0000236,STU000655,2023-05-09,E-Wallet,11714000,TXN-01112232XE,Successful,2023-05-09
PAY0002159,INV0000359,STU000865,2024-09-12,E-Wallet,7452000,TXN-43070195QO,Pending,2024-09-12
PAY0002160,INV0000909,STU000213,2027-09-25,Card,3790000,TXN-87998739ZZ,Successful,2027-09-25
PAY0002161,INV0002985,STU000186,2025-08-28,Bank Transfer,4443000,TXN-97254787VZ,Successful,2025-08-28
PAY0002162,INV0000323,STU001104,2025-01-19,Cash,9694000,TXN-99870639GA,Successful,2025-01-19
PAY0002163,INV0000365,STU001124,2024-11-17,Bank Transfer,8050000,TXN-32434713WR,Successful,2024-11-17
PAY0002164,INV0000840,STU000991,2023-04-15,E-Wallet,5446000,TXN-47184517EV,Successful,2023-04-15
PAY0002165,INV0002353,STU000239,2024-07-31,Bank Transfer,8745000,TXN-04578109PR,Successful,
PAY0002166,INV0002318,STU001164,2026-05-09,Cash,6296000,TXN-80424883LY,Successful,2026-05-09
PAY0002167,INV0002597,STU000416,2026-12-31,Cash,8683000,TXN-32122110OX,Successful,2026-12-31
PAY0002168,INV0002361,STU001260,2022-10-25,Bank Transfer,11258000,TXN-81039099UF,Failed,2022-10-25
PAY0002169,INV0002252,STU000627,2025-11-25,E-Wallet,21552000,TXN-74538234ZA,Successful,2025-11-25
PAY0002170,INV0000665,STU000637,2028-10-26,E-Wallet,8515000,TXN-48728535WR,Successful,2028-10-26
PAY0002171,INV0000896,STU000954,2027-08-21,Card,10821000,TXN-86730170TH,Successful,2027-08-21
PAY0002172,INV0002491,STU000963,2025-03-17,Bank Transfer,12274000,TXN-84474799ZH,Successful,2025-03-17
PAY0002173,INV0002394,STU000093,2026-09-05,Card,8197000,TXN-86182127JS,Successful,2026-09-05
PAY0002174,INV0001424,STU000083,2023-04-20,Card,14764000,TXN-06710153VH,Successful,2023-04-20
PAY0002175,INV0000402,STU000713,2026-08-19,E-Wallet,20085000,TXN-04380297NA,Successful,2026-08-19
PAY0002176,INV0000198,STU000783,2025-06-08,E-Wallet,12396000,TXN-10081975OX,Successful,2025-06-08
PAY0002177,INV0002106,STU000512,2027-07-18,Bank Transfer,18068000,TXN-69102279ZP,Successful,2027-07-18
PAY0002178,INV0001646,STU000697,2025-11-21,Bank Transfer,11249000,TXN-59513786TO,Successful,2025-11-21
PAY0002179,INV0000878,STU000880,2027-06-22,Bank Transfer,31430000,TXN-84170290AY,Successful,2027-06-22
PAY0002180,INV0000001,STU001485,2022-04-18,E-Wallet,17425000,TXN-73041400LS,Successful,2022-04-18
PAY0002181,INV0000604,STU001350,2025-04-14,Bank Transfer,12499000,TXN-07770518GO,Successful,2025-04-14
PAY0002182,INV0000354,STU001474,2024-04-05,Card,13510000,TXN-93874164CC,Successful,
PAY0002183,INV0001243,STU000742,2024-03-07,Cash,11066000,TXN-07855354FV,Successful,2024-03-07
PAY0002184,INV0000023,STU001027,2023-08-22,E-Wallet,6960000,TXN-20104082RR,Successful,2023-08-22
PAY0002185,INV0001563,STU001206,2025-12-17,Bank Transfer,25279000,TXN-40417662QA,Successful,2025-12-17
PAY0002186,INV0000546,STU001335,2028-01-30,Bank Transfer,8603000,TXN-25937954RV,Successful,2028-01-30
PAY0002187,INV0002535,STU001070,2022-03-21,Bank Transfer,7980000,TXN-32557020NR,Successful,2022-03-21
PAY0002188,INV0002335,STU001083,2029-11-07,E-Wallet,6594000,TXN-82315546HO,Successful,2029-11-07
PAY0002189,INV0001089,STU000608,2026-01-14,E-Wallet,4963000,TXN-71289996DQ,Successful,2026-01-14
PAY0002190,INV0000126,STU001177,2027-06-10,Bank Transfer,18203000,TXN-31939453BL,Successful,2027-06-10
PAY0002191,INV0002447,STU001161,2024-11-12,Card,18686000,TXN-20564093IP,Successful,2024-11-12
PAY0002192,INV0001063,STU001344,2021-07-26,E-Wallet,11172000,TXN-58398502DI,Successful,2021-07-26
PAY0002193,INV0002846,STU000687,2022-07-31,E-Wallet,28759000,TXN-02435119TX,Successful,2022-07-31
PAY0002194,INV0001039,STU001388,2025-07-29,Card,8759000,TXN-79494535PK,Successful,2025-07-29
PAY0002195,INV0000331,STU001033,2025-09-09,Card,7796000,TXN-79741289UG,Successful,2025-09-09
PAY0002196,INV0002048,STU000632,2024-09-11,Cash,16438000,TXN-06899366XX,Successful,2024-09-11
PAY0002197,INV0001918,STU000036,2022-12-18,Card,8164000,TXN-91854644FI,Successful,2022-12-18
PAY0002198,INV0002435,STU000041,2027-05-15,Bank Transfer,18375000,TXN-38087408DQ,Successful,2023-07-20
PAY0002199,INV0000779,STU000271,2021-09-03,E-Wallet,17507000,TXN-83300577RE,Successful,2021-09-03
PAY0002200,INV0000960,STU000999,2028-11-28,E-Wallet,13477000,TXN-74341967JD,Successful,2028-11-28
PAY0002201,INV0002390,STU001178,2021-03-23,E-Wallet,3368000,TXN-36719155PF,Successful,2021-03-23
PAY0002202,INV0000371,STU000669,2026-04-20,E-Wallet,17055000,TXN-59103475MF,Successful,2026-04-20
PAY0002203,INV0000366,STU000968,2024-09-08,E-Wallet,24757000,TXN-93946762FM,Successful,2024-07-10
PAY0002204,INV0001470,STU001461,2024-11-03,Bank Transfer,13403000,TXN-87378888JC,Successful,2024-11-03
PAY0002205,INV0000081,STU000793,2027-09-27,Bank Transfer,9071000,TXN-62969969ZG,Successful,2027-09-27
PAY0002206,INV0002266,STU001482,2022-07-07,E-Wallet,12498000,TXN-81005332TH,Successful,2022-07-07
PAY0002207,INV0002470,STU000603,2025-08-28,E-Wallet,17328000,TXN-58665070FS,Successful,2025-08-28
PAY0002208,INV0001025,STU001405,2025-10-20,E-Wallet,15720000,TXN-79541547GS,Successful,2025-10-20
PAY0002209,INV0000817,STU000440,2024-08-20,E-Wallet,4549000,TXN-02451900ON,Successful,2024-08-20
PAY0002210,INV0001572,STU000684,2022-08-01,Bank Transfer,14004000,TXN-61841597TJ,Successful,2022-08-01
PAY0002211,INV0000739,STU000293,2029-06-04,Card,10913000,TXN-84298639VG,Successful,2029-06-04
PAY0002212,INV0001583,STU001043,2026-09-10,Cash,2998000,TXN-32323961XQ,Reversed,2026-09-10
PAY0002213,INV0000555,STU000715,2024-05-15,Bank Transfer,31008000,TXN-74890413OH,Successful,2024-05-15
PAY0002214,INV0002175,STU001042,2023-10-17,Card,3575000,TXN-23052103IZ,Successful,2023-10-17
PAY0002215,INV0000664,STU001063,2024-02-17,Bank Transfer,20465000,TXN-55540543DW,Successful,2024-02-17
PAY0002216,INV0002847,STU001142,2024-06-26,Cash,10865000,TXN-41380641DK,Successful,2024-06-26
PAY0002217,INV0001297,STU001298,2024-12-22,Cash,12634000,TXN-75879517BM,Successful,2024-12-22
PAY0002218,INV0001937,STU000589,2029-02-21,Bank Transfer,7164000,TXN-55716564EY,Successful,2029-02-21
PAY0002219,INV0000826,STU000853,2023-02-07,Cash,7995000,TXN-35688169YK,Successful,2023-02-07
PAY0002220,INV0000479,STU001477,2028-12-26,E-Wallet,7820000,TXN-72601901RV,Successful,2028-12-26
PAY0002221,INV0002701,STU000497,2027-12-14,Cash,11037000,TXN-99511604UM,Successful,2027-12-14
PAY0002222,INV0001029,STU000039,2025-03-03,Cash,12408000,TXN-64859133YY,Successful,2025-03-03
PAY0002223,INV0001067,STU000924,2028-07-16,Card,12062000,TXN-26694095YU,Successful,2028-07-16
PAY0002224,INV0001110,STU000280,2028-12-15,E-Wallet,6747000,TXN-89173314RQ,Successful,2028-12-15
PAY0002225,INV0000657,STU000495,2027-07-27,E-Wallet,10572000,TXN-82741627OR,Successful,2027-07-27
PAY0002226,INV0000537,STU000306,2023-10-21,Cash,16052000,TXN-54092011UZ,Successful,2023-10-21
PAY0002227,INV0000080,STU001404,2027-11-08,Bank Transfer,13278000,TXN-23242503ZR,Successful,2027-11-08
PAY0002228,INV0001694,STU000263,2025-10-19,Bank Transfer,6860000,TXN-61101176FV,Successful,2025-10-19
PAY0002229,INV0000687,STU000090,2026-12-26,E-Wallet,28873000,TXN-03188039UI,Reversed,2026-12-26
PAY0002230,INV0002098,STU001253,2025-05-18,Cash,51095000,TXN-76254419AY,Successful,2025-05-18
PAY0002231,INV0002794,STU001128,2024-02-08,Card,20892000,TXN-12747108KZ,Failed,2024-02-08
PAY0002232,INV0000573,STU000104,2021-07-17,Card,12028000,TXN-06197236TX,Successful,2021-07-17
PAY0002233,INV0002164,STU001461,2027-11-01,Bank Transfer,3119000,TXN-33237244GA,Successful,2027-11-01
PAY0002234,INV0002690,STU000658,2028-05-13,Bank Transfer,4875000,TXN-78188021OU,Successful,2028-05-13
PAY0002235,INV0001162,STU001170,2022-09-14,E-Wallet,3846000,TXN-73574079XD,Successful,2022-09-14
PAY0002236,INV0002890,STU000879,2026-02-14,Bank Transfer,7356000,TXN-36947365JD,Successful,2026-02-14
PAY0002237,INV0001991,STU000548,2027-01-29,Card,16381000,TXN-90751353MC,Successful,2027-01-29
PAY0002238,INV0002585,STU001160,2024-02-20,E-Wallet,13443000,TXN-89146591LR,Failed,2024-02-20
PAY0002239,INV0000562,STU001025,2024-08-03,Bank Transfer,22946000,TXN-21074754ER,Successful,2024-08-03
PAY0002240,INV0002602,STU001325,2027-11-24,Cash,9151000,TXN-70180322AW,Successful,2027-11-24
PAY0002241,INV0000915,STU001488,2020-05-04,Cash,10520000,TXN-21147370KE,Successful,2020-05-04
PAY0002242,INV0001607,STU001233,2026-06-21,Cash,7965000,TXN-39207668MP,Successful,2026-06-21
PAY0002243,INV0002288,STU000386,2020-11-13,Card,14008000,TXN-21780209PB,Pending,2020-11-13
PAY0002244,INV0001721,STU001135,2026-05-12,Bank Transfer,20375000,TXN-80529814NG,Successful,2026-05-12
PAY0002245,INV0001016,STU001090,2025-03-01,Bank Transfer,5835000,TXN-95645535VG,Successful,2025-03-01
PAY0002246,INV0002021,STU001441,2025-08-27,Cash,6577000,TXN-43323802ZW,Successful,2025-08-27
PAY0002247,INV0001883,STU000982,2026-08-16,E-Wallet,22695000,TXN-38290088SJ,Successful,2026-08-16
PAY0002248,INV0001652,STU001277,2029-03-02,Cash,2603000,TXN-45828484ED,Successful,2029-03-02
PAY0002249,INV0002810,STU000238,2023-06-01,Card,15070000,TXN-19641681BH,Failed,2023-06-01
PAY0002250,INV0002640,STU000051,2024-06-02,Bank Transfer,17052000,TXN-98698708ZX,Successful,2024-06-02
PAY0002251,INV0000661,STU001215,2022-09-02,Card,3724000,TXN-95826506JY,Successful,2022-09-02
PAY0002252,INV0001323,STU000748,2023-07-04,Cash,14301000,TXN-95717905BX,Successful,2023-07-04
PAY0002253,INV0002096,STU000038,2024-01-25,Card,15477000,TXN-72207944DH,Successful,2024-01-25
PAY0002254,INV0001909,STU000859,2021-11-16,E-Wallet,8226000,TXN-41060094UX,Successful,2021-11-16
PAY0002255,INV0002626,STU001429,2024-05-25,E-Wallet,11868000,TXN-88308134EL,Successful,2024-05-25
PAY0002256,INV0002864,STU000046,2023-07-14,E-Wallet,14118000,TXN-40951652AE,Successful,2023-07-14
PAY0002257,INV0001974,STU000673,2022-05-22,Bank Transfer,7592000,TXN-12359661WL,Successful,2022-05-22
PAY0002258,INV0001629,STU000133,2021-08-03,Bank Transfer,7749000,TXN-13984189IP,Successful,2021-08-03
PAY0002259,INV0000816,STU000107,2028-02-01,Bank Transfer,9689000,TXN-47203117RB,Successful,2028-02-01
PAY0002260,INV0001456,STU000252,2022-09-25,Cash,3582000,TXN-23110787HU,Successful,2022-09-25
PAY0002261,INV0002053,STU001441,2023-01-09,Card,12349000,TXN-90745481OH,Successful,2023-01-09
PAY0002262,INV0002644,STU000945,2026-02-20,Bank Transfer,16987000,TXN-98859550OV,Successful,2026-02-07
PAY0002263,INV0002303,STU001250,2027-05-03,E-Wallet,16578000,TXN-62985591ZN,Successful,2027-05-03
PAY0002264,INV0000868,STU001134,2022-12-03,Card,18827000,TXN-88304735PR,Successful,2022-12-03
PAY0002265,INV0000723,STU001425,2023-04-21,Card,21122000,TXN-05894201LQ,Pending,2023-04-21
PAY0002266,INV0002869,STU001101,2027-05-19,Bank Transfer,14443000,TXN-19179174GD,Successful,2027-05-19
PAY0002267,INV0000946,STU000909,2025-12-27,Cash,12477000,TXN-12594076BE,Successful,2025-12-27
PAY0002268,INV0000690,STU000972,2030-02-15,Card,16178000,TXN-03758329TV,Successful,2030-02-15
PAY0002269,INV0002228,STU000855,2021-02-07,Cash,20554000,TXN-54825408ZJ,Successful,2021-02-07
PAY0002270,INV0002133,STU000124,2019-12-18,E-Wallet,7654000,TXN-48970719WC,Successful,2019-12-18
PAY0002271,INV0001143,STU000514,2026-01-02,Card,12286000,TXN-27963701XX,Successful,2026-01-02
PAY0002272,INV0000034,STU000239,2026-02-23,Cash,22096000,TXN-60376449CA,Successful,2026-02-23
PAY0002273,INV0001866,STU001060,2025-12-26,Card,10281000,TXN-81892567KN,Successful,2025-12-26
PAY0002274,INV0001933,STU001189,2022-09-04,Bank Transfer,8776000,TXN-10840442GQ,Successful,2022-09-04
PAY0002275,INV0000032,STU000589,2027-11-08,Card,12597000,TXN-85585859RS,Successful,2027-11-08
PAY0002276,INV0000061,STU001356,2025-11-24,Cash,8546000,TXN-47353866HO,Successful,2025-11-24
PAY0002277,INV0001073,STU000977,2023-01-16,Cash,9463000,TXN-35302406DN,Pending,2023-01-16
PAY0002278,INV0000245,STU001375,2028-07-14,E-Wallet,26857000,TXN-36464690PW,Successful,2028-07-14
PAY0002279,INV0002016,STU000336,2022-02-03,Bank Transfer,20254000,TXN-75062830UT,Successful,2022-02-03
PAY0002280,INV0001155,STU000806,2025-05-16,Bank Transfer,8839000,TXN-69201649FI,Successful,2025-05-16
PAY0002281,INV0000048,STU001463,2021-07-08,E-Wallet,11104000,TXN-93922670KW,Successful,2021-07-08
PAY0002282,INV0001789,STU000883,2026-03-21,Cash,8810000,TXN-62318748SH,Successful,2026-03-21
PAY0002283,INV0000772,STU000899,2026-04-30,E-Wallet,8741000,TXN-31814652JA,Failed,2026-04-30
PAY0002284,INV0001868,STU000953,2024-12-21,E-Wallet,24706000,TXN-14756217AJ,Successful,2024-12-21
PAY0002285,INV0002874,STU001466,2024-09-14,E-Wallet,7980000,TXN-15279318DT,Successful,2024-09-14
PAY0002286,INV0000690,STU000972,2030-02-17,Cash,7268000,TXN-85176197VX,Reversed,2030-02-17
PAY0002287,INV0001645,STU000407,2023-05-20,E-Wallet,15122000,TXN-87667682SQ,Successful,2023-05-20
PAY0002288,INV0001662,STU000824,2025-06-17,Cash,6074000,TXN-93042995MT,Successful,2025-06-17
PAY0002289,INV0001662,STU000824,2025-06-16,Card,8298000,TXN-50766988ZF,Successful,2025-06-16
PAY0002290,INV0000928,STU000179,2026-08-12,Bank Transfer,12113000,TXN-73657803LZ,Successful,2026-08-12
PAY0002291,INV0000848,STU000249,2028-05-18,Bank Transfer,4505000,TXN-29626695GZ,Successful,2028-05-18
PAY0002292,INV0002051,STU000695,2027-03-16,Bank Transfer,60983000,TXN-62311010PF,Successful,2027-03-16
PAY0002293,INV0001679,STU000591,2029-03-06,Bank Transfer,5465000,TXN-48712114VV,Successful,2029-03-06
PAY0002294,INV0001350,STU000967,2019-12-25,Card,11680000,TXN-31571379IR,Successful,2019-12-25
PAY0002295,INV0000223,STU001444,2021-12-22,E-Wallet,7214000,TXN-11804394TG,Failed,2021-10-22
PAY0002296,INV0001618,STU000534,2027-09-04,Card,18122000,TXN-62039317VT,Successful,2027-09-04
PAY0002297,INV0000982,STU000689,2029-03-05,Bank Transfer,15754000,TXN-26568821KI,Successful,2029-03-05
PAY0002298,INV0002116,STU000146,2026-02-13,E-Wallet,15138000,TXN-54164459MP,Successful,2026-02-13
PAY0002299,INV0001591,STU000817,2026-07-15,Cash,1848000,TXN-27780692YC,Pending,2026-07-15
PAY0002300,INV0002101,STU001056,2024-06-26,Card,6597000,TXN-66963751WH,Successful,2024-06-26
PAY0002301,INV0002040,STU000386,2021-08-09,Bank Transfer,17340000,TXN-84445604WW,Successful,2021-08-09
PAY0002302,INV0001617,STU001174,2027-01-14,E-Wallet,6103000,TXN-44477210RU,Successful,2027-01-14
PAY0002303,INV0002975,STU000444,2027-12-09,Cash,13110000,TXN-84119955EV,Successful,2027-12-09
PAY0002304,INV0000433,STU000551,2026-09-07,Cash,7070000,TXN-46360756NF,Successful,2026-09-07
PAY0002305,INV0001782,STU000578,2024-06-11,Card,20134000,TXN-42026424RR,Successful,2024-06-11
PAY0002306,INV0001882,STU001038,2021-10-14,Card,2845000,TXN-51299583ZE,Successful,2021-10-14
