Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0001078,DEP006,2022-04-25,Equipment,Trần Và Lê Công Ty Tnhh Mtv,Chỉ khi nhiều đã rất chỉ khiến.,254394000,Pending,Cash
EXP0001079,DEP018,2022-06-16,Marketing,Đặng Và Mai Công Ty Cổ Phần,Khiến giống như nào giống có tại của.,140203000,Approved,Corporate Card
EXP0001080,DEP010,2023-04-05,Office Supplies,Vũ Và Lê Công Ty Tnhh,Là thay bạn thay từ cách có giữa từng.,13139000,Approved,Bank Transfer
EXP0001081,DEP011,2024-06-14,Equipment,Lê Và Hoàng Doanh Nghiệp Tư Nhân,Đã được sau vài.,60570000,Approved,Bank Transfer
EXP0001082,DEP004,2025-06-04,Research,Mai Nguyễn Công Ty Tnhh Mtv,Thế vài các từ nhiều các để.,492701000,Approved,Cash
EXP0001083,DEP003,2023-05-04,Office Supplies,Nguyễn Bùi Công Ty Tnhh Mtv,Gần có đến dưới bên không nhiều nơi.,16200000,Pending,Cash
EXP0001084,DEP010,2022-07-26,Research,Lê Trần Công Ty Trách Nhiệm Hữu Hạn,Được rất đi đang người có các như.,329514000,Pending,Bank Transfer
EXP0001085,DEP013,2025-05-19,Research,Dương Trần Công Ty Tnhh Mtv,Là một giống vẫn với.,498365000,Rejected,Corporate Card
EXP0001086,DEP011,2022-05-11,Marketing,Hoàng Và Đối Tác Doanh Nghiệp Tư Nhân,Đang một nào số nhiều đến hoặc.,98739000,Approved,Corporate Card
EXP0001087,DEP005,2022-09-07,Office Supplies,Bùi Công Ty Trách Nhiệm Hữu Hạn,Này người thì đang đã hơn.,19481000,Pending,Corporate Card
EXP0001088,DEP005,2025-02-01,Utilities,Lê Và Lê Công Ty Tnhh Mtv,Khi giữa như thì vì.,63579000,Approved,Bank Transfer
EXP0001089,DEP001,2022-01-28,Utilities,Dương Và Đối Tác Doanh Nghiệp Tư Nhân,Người sau có người và.,11568000,Rejected,Corporate Card
EXP0001090,DEP003,2022-12-04,Utilities,Đặng Trần Công Ty Trách Nhiệm Hữu Hạn,Các có vậy rất lớn tôi.,71242000,Pending,Corporate Card
EXP0001091,DEP015,2023-09-18,Research,Nguyễn Và Lê Công Ty Cổ Phần,Như cách của như đang nhiều chưa có cũng.,487866000,Rejected,Corporate Card
EXP0001092,DEP004,2023-03-24,Equipment,Lê Và Đối Tác Công Ty Tnhh,Cho vẫn như vì.,386577000,Approved,Corporate Card
EXP0001093,DEP018,2026-01-25,Research,Lê Công Ty Trách Nhiệm Hữu Hạn,Tại chỉ như như bên đang theo điều trong.,276142000,Pending,Bank Transfer
EXP0001094,DEP019,2023-08-18,Maintenance,Dương Và Đối Tác Công Ty Cổ Phần,Số như thì có tại.,110202000,Rejected,Bank Transfer
EXP0001095,DEP007,2025-12-31,Maintenance,Dương Bùi Công Ty Cổ Phần,Cũng từ dưới để.,97847000,Rejected,Corporate Card
EXP0001096,DEP009,2026-02-16,Office Supplies,Dương Và Đối Tác Tập Đoàn,Tự hoặc dưới cách tại.,26330000,Approved,Cash
EXP0001097,DEP014,2022-11-08,Utilities,Hoàng Và Đối Tác Công Ty Tnhh Mtv,Dưới để cách gần làm tại.,92183000,Pending,Cash
EXP0001098,DEP005,2024-05-13,Marketing,Bùi Và Nguyễn Tập Đoàn,Khiến vài mỗi hoặc hơn.,65548000,Rejected,Bank Transfer
EXP0001099,DEP007,2024-02-02,Equipment,Đặng Hoàng Công Ty Hợp Danh,Cách hoặc làm vài.,202482000,Rejected,Bank Transfer
EXP0001100,DEP015,2023-11-08,Equipment,Lê Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Và khiến có một từ.,291398000,Pending,Cash
EXP0001101,DEP002,2024-12-01,Research,Hoàng Và Nguyễn Công Ty Tnhh Mtv,Mỗi thế đó vài từ cũng đang của lớn.,29223000,Pending,Corporate Card
EXP0001102,DEP014,2022-04-29,Research,Bùi Và Hoàng Công Ty Tnhh,Chỉ nào vậy như cái sau nhưng.,92231000,Pending,Corporate Card
EXP0001103,DEP016,2024-11-18,Marketing,Trần Và Đối Tác Tập Đoàn,Hơn nhiều thay đúng mà đến.,75852000,Approved,Cash
EXP0001104,DEP005,2023-02-11,Scholarship,Đặng Phạm Công Ty Tnhh Mtv,Hoặc gần đang đúng đã hơn như mỗi.,185743000,Pending,Bank Transfer
EXP0001105,DEP007,2022-12-21,Marketing,Vũ Và Đối Tác Tập Đoàn,Tại có như và này cho hoặc.,110515000,Approved,Cash
EXP0001106,DEP004,2023-02-05,Marketing,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Đúng của cái cũng trong có cách với hơn.,9494000,Rejected,Corporate Card
EXP0001107,DEP009,2024-03-20,Marketing,Vũ Nguyễn Công Ty Trách Nhiệm Hữu Hạn,Từ nơi về của mỗi nhưng giống chỉ.,6208000,Rejected,Cash
EXP0001108,DEP017,2022-08-06,Salary,Dương Tập Đoàn,Khi một nếu làm chưa.,715322000,Approved,Bank Transfer
EXP0001109,DEP020,2023-06-26,Research,Vũ Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Khiến với thay như nơi có không.,229395000,Pending,Corporate Card
EXP0001110,DEP016,2024-03-15,Office Supplies,Hoàng Công Ty Tnhh,Là từng với của thế được nhiều có này.,10807000,Pending,Cash
EXP0001111,DEP014,2026-07-19,Utilities,Dương Và Đối Tác Công Ty Cổ Phần,Như cách đó bên giống vẫn.,45437000,Pending,Corporate Card
EXP0001112,DEP009,2023-02-13,Maintenance,Phạm Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Với nhưng hoặc đến.,15401000,Rejected,Bank Transfer
EXP0001113,DEP020,2024-08-28,Scholarship,Trần Lê Công Ty Tnhh,Vẫn trong làm là là của.,132432000,Pending,Cash
EXP0001114,DEP017,2022-08-30,Research,Phạm Và Trần Công Ty Cổ Phần,Từ của bên cái này.,312099000,Rejected,Bank Transfer
EXP0001115,DEP006,2026-01-01,Equipment,Phạm Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Có như khiến để không nào với để.,341405000,Rejected,Bank Transfer
EXP0001116,DEP005,2023-04-03,Marketing,Dương Và Hoàng Công Ty Tnhh,Hơn đi để như thay.,196718000,Approved,Corporate Card
EXP0001117,DEP011,2024-11-02,Utilities,Dương Dương Công Ty Trách Nhiệm Hữu Hạn,Cũng như hơn đang khiến cách là như số.,23860000,Approved,Bank Transfer
EXP0001118,DEP018,2024-05-26,Equipment,Bùi Và Đặng Công Ty Trách Nhiệm Hữu Hạn,Mỗi các từ dưới vài hơn không từng.,114127000,Approved,Cash
EXP0001119,DEP006,2025-09-03,Marketing,Vũ Và Đối Tác Doanh Nghiệp Tư Nhân,Có trong có tự tự.,125467000,Rejected,Bank Transfer
EXP0001120,DEP004,2024-03-04,Equipment,Dương Doanh Nghiệp Tư Nhân,Tôi đến khi từ người.,342942000,Pending,Corporate Card
EXP0001121,DEP019,2026-02-20,Office Supplies,Bùi Doanh Nghiệp Tư Nhân,Cái gần đến tự.,5274000,Approved,Bank Transfer
EXP0001122,DEP006,2026-02-05,Research,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Đúng gần chưa cái nhiều đúng.,154555000,Rejected,Corporate Card
EXP0001123,DEP013,2026-03-04,Maintenance,Vũ Và Đối Tác Công Ty Tnhh,Đúng với một thì.,58563000,Approved,Cash
EXP0001124,DEP016,2024-11-07,Salary,Vũ Và Lê Tập Đoàn,Là này này này nhiều trong theo hơn.,489319000,Rejected,Bank Transfer
EXP0001125,DEP003,2024-03-18,Marketing,Đặng Và Đối Tác Doanh Nghiệp Tư Nhân,Tại nhiều thay bên như vài.,147172000,Approved,Bank Transfer
EXP0001126,DEP008,2024-06-16,Office Supplies,Lê Và Vũ Công Ty Hợp Danh,Một giống cũng tại cho nơi để.,20367000,Rejected,Corporate Card
EXP0001127,DEP017,2023-05-17,Equipment,Hoàng Trần Tập Đoàn,Đến rất rất thay và theo.,363405000,Rejected,Cash
EXP0001128,DEP006,2023-10-08,Office Supplies,Bùi Và Đối Tác Tập Đoàn,Dưới thay một từng.,11501000,Pending,Bank Transfer
EXP0001129,DEP009,2025-07-24,Utilities,Bùi Công Ty Trách Nhiệm Hữu Hạn,Làm để với lớn.,81221000,Pending,Corporate Card
EXP0001130,DEP013,2025-05-21,Office Supplies,Đặng Công Ty Trách Nhiệm Hữu Hạn,Chỉ được thì đã cái.,26329000,Pending,Bank Transfer
EXP0001131,DEP009,2023-09-20,Maintenance,Mai Và Vũ Công Ty Tnhh Mtv,Trong làm bên với đang số chưa.,36516000,Approved,Corporate Card
EXP0001132,DEP015,2025-08-15,Research,Đặng Công Ty Tnhh,Cho theo mỗi cho như khiến.,416150000,Approved,Cash
EXP0001133,DEP014,2025-05-16,Maintenance,Nguyễn Vũ Công Ty Tnhh Mtv,Các với nhưng thay.,6457000,Pending,Bank Transfer
EXP0001134,DEP019,2025-04-22,Salary,Lê Lê Công Ty Hợp Danh,Giống như thế dưới thì.,516114000,Approved,Corporate Card
EXP0001135,DEP017,2025-04-27,Office Supplies,Nguyễn Công Ty Tnhh,Vậy người khi từng nơi hơn có thì vài.,24657000,Approved,Cash
EXP0001136,DEP020,2023-07-17,Maintenance,Dương Và Đối Tác Công Ty Hợp Danh,Điều với mà tại một giống rất từ của.,144855000,Approved,Cash
EXP0001137,DEP016,2026-07-12,Maintenance,Phạm Công Ty Hợp Danh,Điều nếu với hơn nhiều gần nhiều để mỗi.,30738000,Rejected,Corporate Card
EXP0001138,DEP011,2025-07-03,Research,Phạm Và Đối Tác Công Ty Tnhh,Chỉ cái như vậy để cũng nhiều.,141168000,Rejected,Cash
EXP0001139,DEP004,2023-11-09,Maintenance,Phạm Công Ty Hợp Danh,Của số của giống có để sẽ.,51716000,Approved,Bank Transfer
EXP0001140,DEP011,2026-05-20,Utilities,Dương Và Bùi Công Ty Hợp Danh,Từ bạn người từ nhiều như.,67028000,Pending,Bank Transfer
EXP0001141,DEP014,2022-07-11,Equipment,Hoàng Nguyễn Công Ty Hợp Danh,Về với nếu cái như từ chưa vì giống.,278363000,Rejected,Cash
EXP0001142,DEP005,2022-09-04,Salary,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Nhiều bạn chỉ đó từng bạn.,649659000,Approved,Cash
EXP0001143,DEP011,2026-01-02,Research,Phạm Và Nguyễn Công Ty Cổ Phần,Điều giống mỗi đi như không.,59111000,Pending,Corporate Card
EXP0001144,DEP009,2026-02-12,Research,Đặng Công Ty Hợp Danh,Có bạn với vậy vậy theo thế.,223507000,Rejected,Cash
EXP0001145,DEP008,2024-11-02,Utilities,Trần Và Vũ Công Ty Tnhh Mtv,Nơi của thay như chưa.,28795000,Rejected,Corporate Card
EXP0001146,DEP003,2026-03-29,Scholarship,Đặng Và Dương Công Ty Tnhh Mtv,Người dưới đúng để để đúng như.,31527000,Approved,Bank Transfer
EXP0001147,DEP019,2022-09-11,Utilities,Nguyễn Và Đối Tác Tập Đoàn,Nhưng vì trong nào cho đúng từng.,18034000,Rejected,Bank Transfer
EXP0001148,DEP019,2025-06-28,Office Supplies,Lê Và Vũ Công Ty Tnhh,Với cũng tự chỉ có tôi khiến.,21447000,Rejected,Corporate Card
EXP0001149,DEP004,2025-07-13,Salary,Vũ Đặng Công Ty Tnhh,Hơn về chỉ các để vẫn.,504664000,Rejected,Corporate Card
EXP0001150,DEP014,2023-07-26,Salary,Đặng Và Đối Tác Tập Đoàn,Từ thế như cũng bên nhiều.,635926000,Approved,Cash
EXP0001151,DEP018,2024-01-06,Marketing,Hoàng Và Đối Tác Công Ty Tnhh Mtv,Từ mỗi tự nhiều thì.,13444000,Rejected,Corporate Card
EXP0001152,DEP009,2025-05-29,Equipment,Dương Và Dương Công Ty Tnhh Mtv,Mỗi để nhiều người dưới mỗi trong.,149812000,Pending,Bank Transfer
EXP0001153,DEP005,2022-12-22,Office Supplies,Mai Công Ty Tnhh Mtv,Mà tại tự đó số sau tự đi.,29839000,Rejected,Bank Transfer
EXP0001154,DEP016,2023-05-25,Utilities,Dương Mai Công Ty Cổ Phần,Cũng trong thay như để.,23787000,Approved,Bank Transfer
EXP0001155,DEP009,2025-07-21,Maintenance,Phạm Trần Công Ty Cổ Phần,Có hơn cách hơn bên cũng nhưng.,144633000,Approved,Bank Transfer
EXP0001156,DEP018,2022-11-21,Office Supplies,Mai Vũ Công Ty Trách Nhiệm Hữu Hạn,Để như thay nào người trong cách.,14294000,Pending,Corporate Card
EXP0001157,DEP002,2023-04-07,Maintenance,Đặng Và Bùi Công Ty Cổ Phần,Vậy đã giữa cũng đi vì rất đến một.,60884000,Pending,Bank Transfer
EXP0001158,DEP011,2023-05-19,Research,Hoàng Công Ty Hợp Danh,Tự người trong nhưng nhưng này dưới.,361230000,Rejected,Corporate Card
EXP0001159,DEP004,2026-05-08,Equipment,Mai Và Đối Tác Công Ty Cổ Phần,Vẫn tôi nhưng để.,371393000,Approved,Bank Transfer
EXP0001160,DEP015,2026-02-10,Equipment,Vũ Công Ty Cổ Phần,Cũng rất dưới nếu vẫn.,188266000,Pending,Cash
EXP0001161,DEP020,2025-02-02,Research,Vũ Doanh Nghiệp Tư Nhân,Mà nhiều như tôi khi nào từ đó thế.,63471000,Approved,Corporate Card
EXP0001162,DEP008,2025-06-14,Salary,Lê Và Vũ Công Ty Hợp Danh,Chỉ như trong vì vì sẽ.,340430000,Rejected,Cash
EXP0001163,DEP002,2022-07-02,Scholarship,Lê Và Hoàng Công Ty Cổ Phần,Của được điều từ từ để của sau.,32596000,Rejected,Corporate Card
EXP0001164,DEP018,2023-01-07,Scholarship,Đặng Và Đối Tác Công Ty Cổ Phần,Trong như nhiều nhiều vì về các.,80811000,Approved,Cash
EXP0001165,DEP014,2022-06-11,Maintenance,Trần Trần Công Ty Trách Nhiệm Hữu Hạn,Làm chỉ đó với sau một của.,140288000,Rejected,Cash
EXP0001166,DEP002,2022-11-23,Office Supplies,Hoàng Công Ty Hợp Danh,Từ có người làm từ để thế.,28594000,Approved,Corporate Card
EXP0001167,DEP018,2023-01-30,Utilities,Lê Và Trần Tập Đoàn,Cái không để cái lớn với giống.,13542000,Approved,Cash
EXP0001168,DEP013,2026-03-17,Utilities,Vũ Công Ty Cổ Phần,Được theo sẽ thay.,9793000,Rejected,Cash
EXP0001169,DEP009,2025-05-29,Marketing,Bùi Và Đối Tác Doanh Nghiệp Tư Nhân,Mà giống tại khi như là như các.,91505000,Pending,Bank Transfer
EXP0001170,DEP003,2023-05-14,Equipment,Đặng Tập Đoàn,Dưới nhiều hơn cái.,219208000,Pending,Cash
EXP0001171,DEP004,2026-02-19,Utilities,Bùi Và Đối Tác Công Ty Cổ Phần,Như khi và các tại cách và một của.,28603000,Pending,Corporate Card
EXP0001172,DEP006,2022-02-27,Research,Bùi Và Đối Tác Công Ty Cổ Phần,Cũng hoặc vài đã cũng.,312395000,Rejected,Corporate Card
EXP0001173,DEP009,2024-03-14,Utilities,Lê Công Ty Tnhh Mtv,Thì nếu thế này.,51734000,Approved,Corporate Card
EXP0001174,DEP013,2022-03-03,Salary,Bùi Và Đối Tác Doanh Nghiệp Tư Nhân,Được bạn được hơn cũng hơn gần nhiều với.,239563000,Rejected,Bank Transfer
EXP0001175,DEP014,2024-02-18,Office Supplies,Mai Đặng Công Ty Tnhh Mtv,Chỉ nào sẽ để để từng lớn chỉ.,10404000,Approved,Bank Transfer
EXP0001176,DEP006,2024-05-19,Maintenance,Vũ Và Đối Tác Công Ty Cổ Phần,Giống sau nơi vẫn có hơn là về.,16227000,Rejected,Cash
EXP0001177,DEP012,2026-06-23,Marketing,Mai Đặng Công Ty Tnhh Mtv,Giữa vậy chưa từ.,195280000,Pending,Cash
EXP0001178,DEP020,2022-12-09,Salary,Phạm Và Đối Tác Công Ty Cổ Phần,Nhiều chỉ thế giống.,505181000,Rejected,Corporate Card
EXP0001179,DEP007,2024-01-08,Equipment,Mai Phạm Doanh Nghiệp Tư Nhân,Hơn với đến cái đó như.,252307000,Pending,Cash
EXP0001180,DEP017,2025-02-18,Salary,Bùi Và Đối Tác Tập Đoàn,Của cũng như với vẫn nhưng.,692244000,Approved,Corporate Card
EXP0001181,DEP014,2023-03-26,Equipment,Trần Công Ty Tnhh,Này hơn có số này như này số.,60146000,Rejected,Corporate Card
EXP0001182,DEP016,2024-04-23,Office Supplies,Hoàng Trần Tập Đoàn,Có bạn vì bên từ.,606000,Approved,Corporate Card
EXP0001183,DEP013,2024-06-06,Utilities,Hoàng Doanh Nghiệp Tư Nhân,Đến của mà thì để được.,47040000,Pending,Cash
EXP0001184,DEP004,2025-03-23,Equipment,Bùi Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Để làm có nào gần đi.,26338000,Approved,Corporate Card
EXP0001185,DEP001,2023-12-17,Maintenance,Vũ Bùi Công Ty Cổ Phần,Gần hơn vì bên thì bên.,89006000,Rejected,Bank Transfer
EXP0001186,DEP019,2023-05-27,Salary,Đặng Lê Công Ty Tnhh Mtv,Làm chưa chỉ để hoặc.,602834000,Approved,Cash
EXP0001187,DEP020,2022-06-14,Maintenance,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Bên mỗi như số theo để.,27174000,Pending,Bank Transfer
EXP0001188,DEP002,2023-03-08,Utilities,Lê Hoàng Tập Đoàn,Như có tại bạn lớn cũng được đó gần.,64046000,Pending,Corporate Card
EXP0001189,DEP011,2023-06-03,Office Supplies,Đặng Nguyễn Công Ty Cổ Phần,Này như trong tại.,8824000,Rejected,Bank Transfer
EXP0001190,DEP020,2022-09-15,Office Supplies,Hoàng Công Ty Trách Nhiệm Hữu Hạn,Bạn như đi mà đã một cũng.,2500000,Approved,Corporate Card
EXP0001191,DEP010,2023-11-13,Office Supplies,Bùi Và Đặng Công Ty Tnhh,Khi đó nhiều vài để gần.,3497000,Rejected,Cash
EXP0001192,DEP019,2023-12-13,Scholarship,Dương Và Dương Công Ty Cổ Phần,Để cách được từng.,122032000,Approved,Bank Transfer
EXP0001193,DEP017,2022-01-08,Maintenance,Phạm Công Ty Hợp Danh,Sẽ về như chưa là không có cũng như.,75238000,Pending,Corporate Card
EXP0001194,DEP003,2022-02-06,Salary,Đặng Và Đối Tác Tập Đoàn,Để trong về gần nhiều.,717915000,Rejected,Bank Transfer
EXP0001195,DEP010,2022-06-03,Research,Hoàng Mai Công Ty Tnhh Mtv,Tại bên theo theo các sau.,165852000,Pending,Bank Transfer
EXP0001196,DEP012,2026-03-20,Office Supplies,Phạm Và Đặng Công Ty Cổ Phần,Các hơn vài để cũng thế gần.,16717000,Pending,Cash
EXP0001197,DEP001,2025-10-24,Marketing,Mai Công Ty Cổ Phần,Có nhưng và dưới như từng hơn để mà.,186071000,Pending,Cash
EXP0001198,DEP011,2024-05-02,Equipment,Trần Và Đối Tác Công Ty Tnhh,Đó từng đó tại.,287744000,Pending,Bank Transfer
EXP0001199,DEP018,2024-08-24,Research,Trần Và Đối Tác Công Ty Cổ Phần,Của rất từng khiến mà của như trong để.,25006000,Pending,Cash
EXP0001200,DEP011,2026-06-01,Scholarship,Bùi Công Ty Tnhh Mtv,Thì của như để cũng hơn tự đến vậy.,172094000,Rejected,Bank Transfer
EXP0001201,DEP009,2024-01-06,Equipment,Phạm Lê Tập Đoàn,Nếu theo chỉ cũng hoặc này.,331282000,Pending,Corporate Card
EXP0001202,DEP009,2025-01-07,Research,Phạm Và Đối Tác Tập Đoàn,Trong tại như cũng thì nơi điều.,84651000,Pending,Bank Transfer
EXP0001203,DEP006,2023-09-17,Scholarship,Nguyễn Và Đặng Công Ty Tnhh Mtv,Tại làm của làm từng của đó rất cũng.,258505000,Rejected,Bank Transfer
EXP0001204,DEP014,2025-12-26,Office Supplies,Mai Công Ty Tnhh Mtv,Để bạn điều mà về đến tại.,19775000,Rejected,Corporate Card
EXP0001205,DEP013,2026-07-30,Marketing,Nguyễn Công Ty Hợp Danh,Nhưng như rất cũng người hơn.,175294000,Approved,Cash
EXP0001206,DEP003,2023-04-17,Utilities,Lê Vũ Công Ty Hợp Danh,Nếu tại người thay.,11721000,Rejected,Corporate Card
EXP0001207,DEP014,2022-12-11,Scholarship,Đặng Và Hoàng Công Ty Tnhh,Đó như đúng cũng từng từ hoặc vậy.,50260000,Approved,Bank Transfer
EXP0001208,DEP019,2022-04-07,Research,Mai Dương Công Ty Tnhh,Có nào để dưới để vì.,239750000,Rejected,Bank Transfer
EXP0001209,DEP005,2024-06-12,Scholarship,Phạm Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Cũng để hơn cách nhưng đến để về.,278730000,Rejected,Cash
EXP0001210,DEP008,2023-05-09,Salary,Dương Và Đối Tác Công Ty Tnhh Mtv,Thế thì cái của rất từng nào đã về.,713417000,Pending,Corporate Card
EXP0001211,DEP007,2022-03-08,Research,Mai Và Bùi Công Ty Hợp Danh,Cũng thay làm giữa tôi rất như giữa.,316371000,Pending,Corporate Card
EXP0001212,DEP007,2025-09-09,Maintenance,Lê Bùi Công Ty Tnhh,Để cho thế để.,57654000,Pending,Bank Transfer
EXP0001213,DEP003,2026-04-10,Maintenance,Mai Và Đối Tác Tập Đoàn,Nhưng hoặc tôi được trong.,38421000,Approved,Bank Transfer
