Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0001254,DEP006,19/09/2023,Maintenance,Đặng Nguyễn Công ty Trách nhiệm hữu hạn,Lớn để hơn rất hơn.,26311000,Rejected,Corporate Card
EXP0001255,DEP011,2025-10-04,Maintenance,Hoàng và Đặng Công ty Trách nhiệm hữu hạn,Dưới rất điều vì.,67055000,Rejected,Bank Transfer
EXP0001256,DEP006,2025-10-19,Salary,Mai Nguyễn Công ty TNHH MTV,Nhiều có đó như nhiều.,219519000,Pending,Bank Transfer
EXP0001257,DEP008,2022-09-13,Maintenance,Đặng và Nguyễn Tập Đoàn,Từng đến về vậy giữa.,45377000,Pending,Cash
EXP0001258,DEP020,2024-06-26,Utilities,Dương Trần Công ty Cổ phần,Khi cái thế có tại nơi.,22318000,Rejected,Cash
EXP0001259,DEP001,13/04/2025,Office Supplies,Bùi và Dương Công ty Hợp danh,Như để đó từng mỗi tại là tự.,17404000,Rejected,Cash
EXP0001260,DEP019,2025-03-28,Marketing,Đặng Trần Công ty Cổ phần,Chỉ là đi mỗi hơn bạn.,15474000,Approved,Corporate Card
EXP0001261,DEP010,2025-06-12,Maintenance,Trần Doanh nghiệp tư nhân,Này để để như.,32427000,Pending,Cash
EXP0001262,DEP011,2025-11-25,Research,Hoàng và đối tác Doanh nghiệp tư nhân,Vậy một cũng nhiều.,348833000,Pending,Bank Transfer
EXP0001263,DEP009,2025-10-08,Scholarship,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Thế có nếu giống như.,10337000,Rejected,Bank Transfer
EXP0001264,DEP005,2024-05-02,Marketing,Nguyễn và đối tác Công ty Hợp danh,Của tôi cái chưa trong đang chỉ.,160601000,Rejected,Corporate Card
EXP0001265,DEP001,2024-11-14,Maintenance,Đặng Mai Tập Đoàn,Như này tại đến nhiều.,15601000,Approved,Bank Transfer
EXP0001266,DEP003,2022-05-25,Utilities,Trần và đối tác Công ty Trách nhiệm hữu hạn,Nhưng nếu nơi theo nhưng vẫn.,50770000,Rejected,Cash
EXP0001267,DEP003,2023-02-16,Equipment,Mai Công ty TNHH,Vậy nhiều như mỗi có đó nơi.,285266000,Pending,Bank Transfer
EXP0001268,DEP016,12/09/2024,Salary,Bùi Phạm Công ty Trách nhiệm hữu hạn,Các trong như nhưng.,692858000,Rejected,Corporate Card
EXP0001269,DEP014,2025-04-12,Utilities,Vũ Phạm Công ty TNHH MTV,Có vì không về.,47162000,Approved,Cash
EXP0001270,DEP017,2024-07-25,Maintenance,Hoàng và đối tác Công ty TNHH MTV,Theo điều để vài như khi có trong cách.,123711000,Approved,Corporate Card
EXP0001271,DEP001,2022-11-10,Research,Lê Vũ Công ty Trách nhiệm hữu hạn,Giữa này nếu khi cách để sẽ giống.,314362000,Approved,Corporate Card
EXP0001272,DEP016,2022-09-01,Equipment,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Chỉ thì nơi dưới rất để.,174248000,Pending,Bank Transfer
EXP0001273,DEP011,2025-12-29,Marketing,Nguyễn và đối tác Doanh nghiệp tư nhân,Số giữa là một không với.,114999000,Pending,Cash
EXP0001274,DEP011,2023-04-07,Marketing,Phạm Trần Công ty Hợp danh,Như cũng như chưa gần đã.,12644000,Rejected,Bank Transfer
EXP0001275,DEP018,2025-01-01,Equipment,Mai Công ty Trách nhiệm hữu hạn,Nào đang của vẫn vài thì.,389661000,Pending,Cash
EXP0001276,DEP004,2025-01-09,Equipment,Dương Tập Đoàn,Các cũng vài đúng mỗi như các của của.,129131000,Pending,Corporate Card
EXP0001277,DEP014,2025-01-19,Research,dương nguyễn công ty trách nhiệm hữu hạn,Mỗi hơn tôi các.,381251000,Approved,Cash
EXP0001278,DEP013,2025-05-10,Utilities,Vũ và đối tác Doanh nghiệp tư nhân,Với như trong lớn chưa vẫn dưới lớn cũng.,41903000,Approved,Bank Transfer
EXP0001279,DEP014,2024-06-28,Scholarship,Nguyễn và Phạm Công ty TNHH MTV,Như này điều tại người tự từ có.,89720000,Rejected,Bank Transfer
EXP0001280,DEP013,2022-04-13,Utilities,Mai Công ty TNHH,Được hoặc đó không giống đúng.,25705000,Pending,Bank Transfer
EXP0001281,DEP013,2023-10-19,Office Supplies,Dương và Đặng Công ty TNHH,Sau đi giữa có bên cách.,14254000,Rejected,Cash
EXP0001282,DEP014,2022-07-12,Salary,Mai Đặng Công ty TNHH,Tôi nào mỗi là vài về về.,628684000,Approved,Corporate Card
EXP0001283,DEP011,2026-06-05,Salary,Mai Trần Công ty Trách nhiệm hữu hạn,Hơn tại khi cái chưa cái với về nhưng.,976672000,Rejected,Cash
EXP0001284,DEP007,2025-12-10,Equipment,Mai Mai Công ty TNHH,Gần có theo giữa.,99373000,Pending,Bank Transfer
EXP0001285,DEP006,2026-03-27,Office Supplies,Mai Công ty Trách nhiệm hữu hạn,Cũng nhiều dưới vì nơi để nơi.,9492000,Approved,Corporate Card
EXP0001286,DEP002,2024-06-30,Equipment,VŨ VÀ ĐỐI TÁC CÔNG TY TNHH,Như giống điều đang gần cách.,321274000,Approved,Bank Transfer
EXP0001287,DEP008,2023-04-02,Marketing,Bùi Công ty TNHH MTV,Trong người tại thì vậy trong sau chưa giống.,184553000,Rejected,Corporate Card
EXP0001288,DEP015,2022-07-20,Office Supplies,Mai Doanh nghiệp tư nhân,Đúng mà chưa từ sau hơn và.,29147000,Rejected,Bank Transfer
EXP0001289,DEP018,2025-06-01,Maintenance,Dương và Hoàng Công ty Hợp danh,Các khi bạn thay giữa như bên chỉ.,29858000,Pending,Cash
EXP0001290,DEP019,2025-11-24,Equipment,Hoàng và Phạm Công ty Hợp danh,Với cũng cho đang với nhiều từ.,67679000,Approved,Bank Transfer
EXP0001291,DEP008,2023-08-31,Salary,Lê và Mai Công ty TNHH MTV,Thay để đang nơi có.,274293000,Rejected,Cash
EXP0001292,DEP001,2025-08-27,Utilities,Lê và Nguyễn Công ty Hợp danh,Về mà của thế để.,79773000,Approved,Bank Transfer
EXP0001293,DEP011,2024-03-07,Equipment,Hoàng và Lê Doanh nghiệp tư nhân,Nếu thay sau tại đang với.,315958000,Approved,Bank Transfer
EXP0001294,DEP001,2026-01-25,Marketing,Lê Mai Công ty TNHH,Như mỗi của như mà bạn.,138461000,Pending,Cash
EXP0001295,DEP011,2025-10-04,Office Supplies,Bùi và Hoàng Doanh nghiệp tư nhân,Vì số nhưng khi trong từ.,21600000,Approved,Cash
EXP0001296,DEP006,13/05/2026,Utilities,Dương Dương Công ty TNHH MTV,Của dưới cũng người hoặc từ.,54400000,Pending,Corporate Card
EXP0001297,DEP019,2025-01-24,Salary,Bùi và Đặng Công ty Cổ phần,Cho thay để mỗi mỗi sau có.,213105000,Approved,Bank Transfer
EXP0001298,DEP009,2026-03-13,Maintenance,Bùi Công ty Hợp danh,Trong làm vậy thì và vậy được.,28705000,Rejected,Corporate Card
EXP0001299,DEP006,2024-09-09,Utilities,Dương Hoàng Công ty Trách nhiệm hữu hạn,Được đi khi cho hơn mà đúng.,44893000,Pending,Cash
EXP0001300,DEP003,2025-04-14,Equipment,Hoàng Công ty Hợp danh,Này không giữa cũng.,106922000,Pending,Bank Transfer
EXP0001301,DEP005,2025-02-04,Salary,Mai Tập Đoàn,Và về này làm.,240486000,Approved,Corporate Card
EXP0001302,DEP011,2025-01-16,Research,Mai Tập Đoàn,Của thay tại cái.,304385000,Pending,Bank Transfer
EXP0001303,DEP009,2026-05-13,Research,Dương Công ty Cổ phần,Tôi vậy tại rất.,379810000,Pending,Corporate Card
EXP0001304,DEP013,2025-07-22,Research,Phạm Công ty TNHH,Bên nhiều khi nhưng.,226771000,Pending,Cash
EXP0001305,DEP008,2024-06-10,Maintenance,Trần Mai Công ty Trách nhiệm hữu hạn,Vì lớn hoặc của đã để vậy như mỗi.,8233000,Pending,Cash
EXP0001306,DEP003,2022-07-17,Salary,Bùi Nguyễn Công ty TNHH,Nhưng vì các điều như rất cách.,795462000,Rejected,Corporate Card
EXP0001307,DEP017,2023-04-09,Salary,Lê Bùi Công ty TNHH MTV,Chỉ cái khiến của thì nào từ các trong.,213757000,Pending,Corporate Card
EXP0001308,DEP009,2024-01-13,Research,Lê và đối tác Công ty TNHH MTV,Để theo nào làm cũng tự của hơn.,289607000,Pending,Corporate Card
EXP0001309,DEP016,2023-08-29,Maintenance,trần mai công ty hợp danh,Để về trong giống trong thì.,108637000,Approved,Cash
EXP0001310,DEP002,2022-06-03,Maintenance,Mai Công ty Trách nhiệm hữu hạn,Của khi là hoặc cho thay số nếu được.,95932000,Pending,Corporate Card
EXP0001311,DEP007,2022-04-03,Scholarship,Trần và Dương Công ty TNHH,Của thế với này bạn.,125152000,Rejected,Bank Transfer
EXP0001312,DEP002,2022-03-25,Marketing,Mai Nguyễn Công ty Hợp danh,Để được trong của giống.,41624000,Pending,Bank Transfer
EXP0001313,DEP013,15/09/2022,Salary,Mai Dương Công ty Trách nhiệm hữu hạn,Của dưới của trong như hơn hoặc làm.,220913000,Approved,Cash
EXP0001314,DEP019,2023-10-13,Maintenance,Mai Phạm Tập Đoàn,Hơn này thì với lớn nơi như được mà.,114939000,Pending,Bank Transfer
EXP0001315,DEP008,2022-01-25,Office Supplies,Dương và Lê Công ty Trách nhiệm hữu hạn,Hoặc cho bên các.,26719000,Rejected,Bank Transfer
EXP0001316,DEP007,2022-06-27,Office Supplies,Dương và Vũ Công ty TNHH,Đang cái sau với hoặc.,1928000,Approved,Cash
EXP0001317,DEP008,2024-08-13,Equipment,Lê và Dương Công ty TNHH,Mỗi để đang mà.,53369000,Pending,Bank Transfer
EXP0001318,DEP002,2022-01-31,Maintenance,Đặng và đối tác Công ty Cổ phần,Số đi có với này.,58369000,Rejected,Cash
EXP0001319,DEP016,2023-03-11,Marketing,Lê và Đặng Công ty TNHH,Để hơn không cái nếu như.,111562000,Pending,Corporate Card
EXP0001320,DEP011,2023-07-19,Research,Trần và Mai Tập Đoàn,Của chỉ cũng cũng khi dưới nơi nhiều không.,410224000,Pending,Cash
EXP0001321,DEP004,2025-10-15,Equipment,Hoàng Đặng Tập Đoàn,Tại sẽ có vậy hơn.,285757000,Approved,Bank Transfer
EXP0001322,DEP007,2023-07-12,Equipment,Hoàng và đối tác Công ty Cổ phần,Dưới nào trong đến theo tự.,167024000,Approved,Cash
EXP0001323,DEP009,2025-01-29,Marketing,Trần Doanh nghiệp tư nhân,Nào chưa với theo với.,111895000,Approved,Bank Transfer
EXP0001324,DEP004,2025-12-25,Equipment,Trần và Đặng Công ty Hợp danh,Này khi giữa về như.,161502000,Rejected,Bank Transfer
EXP0001325,DEP017,2022-11-27,Utilities,Hoàng Vũ Công ty TNHH MTV,Nào sẽ làm vì bạn mà.,10690000,Rejected,Corporate Card
EXP0001326,DEP001,2022-11-19,Research,Nguyễn Tập Đoàn,Từ sẽ trong khiến như.,277002000,Rejected,Corporate Card
EXP0001327,DEP002,2025-05-06,Utilities,Trần Lê Doanh nghiệp tư nhân,Chưa từ đó tôi bên nơi với mỗi mà.,30073000,Rejected,Cash
EXP0001328,DEP016,2022-08-05,Research,Đặng Công ty Hợp danh,Theo đang rất chưa làm.,137001000,Pending,Corporate Card
EXP0001329,DEP004,2024-01-13,Maintenance,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Bên có nào như cũng đến.,96944000,Approved,Corporate Card
EXP0001330,DEP015,2023-09-11,Salary,Hoàng và đối tác Công ty Hợp danh,Cách nơi sau không cách khiến lớn.,667190000,Pending,Corporate Card
EXP0001331,DEP018,2023-04-04,Marketing,Trần và Hoàng Doanh nghiệp tư nhân,Làm thay như khi để đúng nhưng như.,69007000,Rejected,Cash
EXP0001332,DEP002,2022-05-20,Maintenance,Hoàng và Trần Công ty TNHH MTV,Và thay nhưng thế là lớn.,6164000,Rejected,Corporate Card
EXP0001333,DEP007,2023-05-29,Maintenance,Hoàng Công ty Cổ phần,Giống giống nào giữa như đến cũng hơn.,39881000,Approved,Cash
EXP0001334,DEP003,2026-07-20,Marketing,Mai Vũ Doanh nghiệp tư nhân,Đi vì được này.,63691000,Rejected,Bank Transfer
EXP0001335,DEP001,2022-02-22,Utilities,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Vì chưa điều trong chỉ hơn nhiều khi như.,13021000,Pending,Bank Transfer
EXP0001336,DEP019,2024-01-04,Equipment,Phạm Công ty Trách nhiệm hữu hạn,Sẽ vì từ từng giữa như.,139570000,Pending,Cash
EXP0001337,DEP005,2023-01-05,Marketing,Trần Mai Công ty Trách nhiệm hữu hạn,Để từ có vẫn.,151849000,Pending,Cash
EXP0001338,DEP007,2023-02-04,Salary,Trần Doanh nghiệp tư nhân,Vậy chưa chỉ một sau các.,997403000,Rejected,Bank Transfer
EXP0001339,DEP019,2024-06-01,Office Supplies,Mai và đối tác Công ty TNHH,Đó nhiều như cho.,22323000,Approved,Bank Transfer
EXP0001340,DEP019,2023-07-24,Maintenance,Bùi Công ty Hợp danh,Cho để thì bạn chỉ tự sẽ sẽ.,138635000,Pending,Corporate Card
EXP0001341,DEP003,2025-10-13,Scholarship,Phạm Công ty Hợp danh,Khi đó hơn nếu hơn được với trong.,122408000,Approved,Cash
EXP0001342,DEP016,2025-08-13,Utilities,  Mai Công ty Trách nhiệm hữu hạn   ,Với điều vì từ sẽ nào như.,94564000,Approved,Cash
EXP0001343,DEP003,2022-03-26,Office Supplies,Đặng Công ty Trách nhiệm hữu hạn,Với hơn từ trong số thay nào.,6956000,Rejected,Bank Transfer
EXP0001344,DEP009,2026-02-03,Scholarship,Hoàng và Bùi Công ty Trách nhiệm hữu hạn,Từ để như để giống có thế khi.,144386000,Rejected,Cash
EXP0001345,DEP014,2024-09-23,Research,Hoàng và đối tác Công ty TNHH,Bạn gần thì để nếu.,493389000,Pending,Cash
EXP0001346,DEP010,2025-09-10,Maintenance,Hoàng và Nguyễn Doanh nghiệp tư nhân,Tại tại trong từ cái bên khiến đúng nếu.,36902000,Approved,Cash
EXP0001347,DEP005,2025-05-30,Utilities,Mai và đối tác Tập Đoàn,Giữa người mỗi mà đến bên có hoặc lớn.,90148000,Rejected,Corporate Card
EXP0001348,DEP006,2025-05-13,Marketing,Trần và đối tác Doanh nghiệp tư nhân,Thế chỉ có điều điều giống cho người.,115215000,Approved,Corporate Card
EXP0001349,DEP019,2023-11-25,Maintenance,Vũ và đối tác Công ty Cổ phần,Sau bên giống cách này.,40491000,Pending,Corporate Card
EXP0001350,DEP008,2022-06-06,Office Supplies,Hoàng Doanh nghiệp tư nhân,Nếu trong bên tại người.,10235000,Rejected,Cash
EXP0001351,DEP005,29/03/2024,Maintenance,Vũ Công ty Trách nhiệm hữu hạn,Thay làm đó hoặc làm để rất nếu hơn.,30933000,Approved,Cash
EXP0001352,DEP010,2023-06-18,Maintenance,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Và hoặc trong đó.,133912000,Approved,Bank Transfer
EXP0001353,DEP016,2022-04-23,Marketing,Phạm Hoàng Công ty TNHH MTV,Tôi để hơn của.,181203000,Rejected,Cash
EXP0001354,DEP010,2024-09-24,Office Supplies,Phạm và Mai Công ty Hợp danh,Nếu điều như của chỉ.,28743000,Approved,Bank Transfer
EXP0001355,DEP009,2025-01-14,Utilities,Phạm và đối tác Công ty Trách nhiệm hữu hạn,Và vậy một mà để.,15629000,Pending,Cash
EXP0001356,DEP015,2023-05-13,Utilities,Hoàng và Phạm Công ty Hợp danh,Như cũng tự nào theo bên sẽ cũng.,43261000,Approved,Corporate Card
EXP0001357,DEP010,2022-01-09,Equipment,Dương Lê Tập Đoàn,Này nào thay là hoặc.,108007000,Approved,Bank Transfer
EXP0001358,DEP014,2025-08-18,Office Supplies,Nguyễn Trần Tập Đoàn,Tại như như lớn đến mỗi cho.,3628000,Approved,Cash
EXP0001359,DEP002,2022-01-06,Maintenance,Phạm Bùi Công ty Hợp danh,Được nhiều có lớn chỉ.,140962000,Rejected,Bank Transfer
EXP0001360,DEP006,2025-01-25,Maintenance,Bùi Trần Tập Đoàn,Của tại làm vậy gần vài được rất.,117322000,Approved,Bank Transfer
EXP0001361,DEP011,2022-05-24,Marketing,Nguyễn và đối tác Công ty Cổ phần,Người cũng chưa như vì điều bạn giống rất.,5026000,Rejected,Corporate Card
EXP0001362,DEP009,2024-05-02,Scholarship,Vũ Lê Công ty TNHH,Với đó của với bạn cũng như.,248992000,Pending,Corporate Card
EXP0001363,DEP008,05/02/2025,Marketing,Lê và Dương Công ty Cổ phần,Giống vậy cũng nhưng đó.,53004000,Pending,Bank Transfer
EXP0001364,DEP020,2022-07-16,Utilities,phạm công ty tnhh,Đang cái trong khiến bên.,42368000,Approved,Corporate Card
EXP0001365,DEP014,2025-01-09,Utilities,Hoàng Phạm Công ty TNHH,Trong chỉ số nhiều hơn vậy.,40760000,Approved,Cash
EXP0001366,DEP014,2023-04-01,Scholarship,Trần và Dương Công ty TNHH,Như có hoặc hơn.,141239000,Rejected,Bank Transfer
EXP0001367,DEP006,2026-07-22,Marketing,Mai Công ty Cổ phần,Hoặc nhiều mỗi được từng.,198464000,Rejected,Corporate Card
EXP0001368,DEP007,2023-11-07,Utilities,Phạm và Phạm Công ty Trách nhiệm hữu hạn,Để như bạn hơn từ giống.,67810000,Approved,Bank Transfer
EXP0001369,DEP004,2025-05-07,Salary,Lê và Đặng Công ty Hợp danh,Của với vì đã khiến.,315833000,Approved,Bank Transfer
EXP0001370,DEP004,2025-12-17,Scholarship,Trần Công ty TNHH MTV,Cách từ như được theo vài dưới của hoặc.,131592000,Approved,Bank Transfer
EXP0001371,DEP004,2023-06-23,Equipment,Phạm và Dương Công ty Trách nhiệm hữu hạn,Cách rất không có.,126510000,Approved,Corporate Card
EXP0001372,DEP006,2023-09-13,Marketing,Dương Doanh nghiệp tư nhân,Giống giống nơi với cho của.,167635000,Approved,Cash
EXP0001373,DEP006,2022-03-24,Salary,Đặng Nguyễn Công ty TNHH MTV,Sẽ sẽ bạn khi từng như thay hoặc.,437379000,Pending,Cash
EXP0001374,DEP006,2025-09-27,Equipment,Mai Công ty TNHH MTV,Cái nhiều sẽ như hơn hơn.,77254000,Approved,Bank Transfer
EXP0001375,DEP007,2025-08-27,Equipment,Nguyễn và đối tác Tập Đoàn,Đi bên đi chỉ chỉ được.,290356000,Pending,Cash
EXP0001376,DEP006,2022-05-11,Salary,Đặng và Mai Công ty Hợp danh,Tại số thế vài.,535895000,Rejected,Bank Transfer
EXP0001377,DEP004,2024-03-02,Research,Đặng và Trần Tập Đoàn,Người lớn mỗi để giữa lớn.,394868000,Pending,Bank Transfer
EXP0001378,DEP007,2023-01-14,Maintenance,Nguyễn và đối tác Công ty TNHH MTV,Đó tại có nào.,129433000,Rejected,Bank Transfer
EXP0001379,DEP002,2025-10-18,Office Supplies,Lê Tập Đoàn,Cái hơn giống về bạn thế tại mà theo.,17161000,Rejected,Cash
EXP0001380,DEP001,2025-08-16,Equipment,Vũ và đối tác Công ty TNHH,Nhiều tự đến nhiều giống về cũng người.,194633000,Rejected,Corporate Card
EXP0001381,DEP006,2025-07-14,Salary,Hoàng Bùi Công ty TNHH MTV,Với mỗi cũng trong có dưới một.,434425000,Rejected,Bank Transfer
EXP0001382,DEP006,2024-03-30,Utilities,Phạm Dương Công ty TNHH MTV,Khi tại nơi để của tự chỉ sau giống.,36713000,Approved,Bank Transfer
EXP0001383,DEP002,2025-10-19,Scholarship,Dương Lê Công ty Hợp danh,Như cũng có để thế giữa trong.,128874000,Rejected,Bank Transfer
