Invoice_ID,Student_ID,Semester,Academic_Year,Invoice_Date,Due_Date,Tuition_Fee,Scholarship_Amount,Late_Fee,Total_Amount,Invoice_Status
INV0001722,STU000959,HK1,2027-2028,11/10/2027,2027-11-14,23044000,0,0,23044000,Overdue
INV0001723,STU001191,HK2,2027-2028,2027-09-22,2027-10-29,11005000,0,0,11005000,Overdue
INV0001724,STU001013,HK Hè,2027-2028,07/09/2027,2027-10-29,20689000,5172000,0,15517000,Issued
INV0001725,STU000079,HK Hè,2026-2027,2026-12-19,2027-01-13,28693000,0,0,28693000,Paid
INV0001726,STU000915,HK2,2022-2023,2022-04-21,2022-05-25,10077000,0,0,10077000,Paid
INV0001727,STU000781,HK Hè,2023-2024,2023-05-16,2023-06-30,28137000,14068000,0,14069000,Overdue
INV0001728,STU001251,HK Hè,2022-2023,2022-03-28,2022-05-01,13849000,0,0,13849000,Issued
INV0001729,STU001441,HK Hè,2025-2026,2025-12-24,2026-02-22,31565000,0,0,31565000,Partially Paid
INV0001730,STU001357,HK Hè,2027-2028,2027-08-08,2027-09-16,24501000,12250000,0,12251000,Issued
INV0001731,STU000487,HK2,2025-2026,2025-05-12,2025-07-06,30980000,15490000,0,15490000,Paid
INV0001732,STU001029,HK Hè,2025-2026,2025-07-08,2025-08-22,27580000,0,437000,28017000,Partially Paid
INV0001733,STU000091,HK Hè,2029-2030,2029-01-17,2029-03-16,21632000,5408000,0,16224000,Partially Paid
INV0001734,STU001208,HK Hè,2029-2030,2029-08-14,2029-09-21,23017000,2302000,0,20715000,Partially Paid
INV0001735,STU000346,HK2,2024-2025,2024-12-15,2025-01-28,23586000,2359000,0,21227000,Overdue
INV0001736,STU001132,HK2,2029-2030,2029-02-04,2029-04-01,27622000,0,0,27622000,Issued
INV0001737,STU000875,HK1,2024-2025,2024-12-12,2025-01-15,8725000,2181000,0,9134000,Partially Paid
INV0001738,STU000347,HK1,2025-2026,2025-08-29,2025-10-14,20207000,2021000,0,18186000,Overdue
INV0001739,STU000374,HK Hè,2023-2024,2023-02-09,2023-03-16,30526000,0,0,30526000,Partially Paid
INV0001740,STU000945,HK2,2025-2026,2025-09-17,2025-11-16,16602000,4150000,0,12452000,Overdue
INV0001741,STU000726,HK1,2021-2022,2021-04-26,2021-05-21,30794000,7698000,0,23096000,Issued
INV0001742,STU001116,HK1,2028-2029,2028-08-13,2028-09-24,11730000,0,0,11730000,Partially Paid
INV0001743,STU000399,HK2,2025-2026,2025-05-17,2025-06-23,19480000,0,0,19480000,Partially Paid
INV0001744,STU000110,HK1,2021-2022,2021-08-11,2021-10-10,27435000,6859000,0,20576000,Paid
INV0001745,STU000526,HK2,2024-2025,2024-10-07,2024-11-12,9681000,4840000,0,4841000,Partially Paid
INV0001746,STU000514,HK1,2027-2028,2027-11-23,2028-01-18,30294000,0,1296000,31590000,Overdue
INV0001747,STU001202,HK Hè,2023-2024,2023-04-20,2023-06-10,17055000,1706000,0,15349000,Overdue
INV0001748,STU001365,HK2,2022-2023,2022-04-03,29/04/2022,13729000,6864000,0,6865000,Paid
INV0001749,STU000068,HK2,2021-2022,2021-09-28,2021-10-21,11623000,0,0,11623000,Partially Paid
INV0001750,STU000522,HK2,2025-2026,2025-08-28,2025-09-20,20380000,0,0,20380000,Paid
INV0001751,STU000136,HK Hè,2026-2027,2026-05-01,2026-06-18,17258000,0,447000,17705000,Issued
INV0001752,STU000414,HK Hè,2025-2026,2025-05-29,2025-06-30,28636000,0,0,28636000,Overdue
INV0001753,STU000618,HK1,2023-2024,2023-07-17,2023-08-15,16969000,0,1120000,18089000,Overdue
INV0001754,STU001301,HK2,2023-2024,2023-10-27,2023-12-02,24498000,12249000,0,12249000,Paid
INV0001755,STU000924,HK2,2027-2028,2027-02-25,2027-04-12,30978000,15489000,0,15489000,Overdue
INV0001756,STU001422,HK1,2024-2025,2024-05-28,2024-07-15,23409000,0,847000,24256000,Paid
INV0001757,STU000386,HK2,2022-2023,2022-04-02,2022-05-07,12308000,0,0,12308000,Issued
INV0001758,STU001263,HK Hè,2027-2028,2027-02-04,2027-02-28,31049000,7762000,1470000,24757000,Partially Paid
INV0001759,STU001301,HK1,2028-2029,2028-01-06,2028-02-10,26840000,13420000,0,13420000,Issued
INV0001760,STU001173,HK2,2025-2026,07/03/2025,2025-03-29,28286000,0,936000,29222000,Issued
INV0001761,STU001032,HK2,2023-2024,2023-07-30,2023-09-27,28121000,14060000,0,14061000,Overdue
INV0001762,STU000360,HK1,2025-2026,2025-01-21,2025-02-20,27764000,0,0,27764000,Partially Paid
INV0001763,STU000540,HK1,2029-2030,2029-03-17,2029-04-09,9694000,2424000,0,7270000,Overdue
INV0001764,STU001482,HK Hè,2024-2025,2024-12-09,2025-01-06,26318000,2632000,0,23686000,Overdue
INV0001765,STU000461,HK1,2024-2025,2024-04-15,2024-05-17,14596000,0,0,14596000,Paid
INV0001766,STU001392,HK Hè,2024-2025,2024-07-21,2024-08-16,33278000,0,0,33278000,Issued
INV0001767,STU001280,HK1,2027-2028,2027-06-08,2027-07-07,16884000,8442000,0,8442000,Issued
INV0001768,STU001335,HK2,2027-2028,2027-09-26,2027-11-17,12336000,0,0,12336000,Overdue
INV0001769,STU001171,HK1,2026-2027,2026-11-02,2026-12-23,20766000,5192000,1124000,16698000,Issued
INV0001770,STU001182,HK2,2027-2028,2027-01-12,2027-03-13,12674000,0,0,12674000,Paid
INV0001771,STU000016,HK Hè,2024-2025,2024-08-23,2024-10-21,27232000,0,0,27232000,Issued
INV0001772,STU000986,HK Hè,2022-2023,2022-07-16,2022-09-05,22428000,2243000,0,20185000,Paid
INV0001773,STU001020,HK2,2021-2022,2021-02-18,2021-04-16,32302000,16151000,714000,16865000,Partially Paid
INV0001774,STU001422,HK2,2021-2022,2021-11-15,2022-01-07,33614000,0,0,33614000,Overdue
INV0001775,STU000211,HK Hè,2025-2026,2025-08-10,10/09/2025,14163000,1416000,1432000,14179000,Issued
INV0001776,STU001444,HK Hè,2022-2023,2022-02-01,2022-03-26,18912000,4728000,189000,14373000,Partially Paid
INV0001777,STU001175,HK Hè,2023-2024,07/04/2023,2023-05-20,24889000,2489000,0,22400000,Overdue
INV0001778,STU000528,HK Hè,2025-2026,2025-07-06,2025-07-27,24119000,0,0,24119000,Overdue
INV0001779,STU000282,HK1,2026-2027,2026-12-11,2027-01-03,14538000,1454000,0,14656000,Paid
INV0001780,STU000662,HK2,2023-2024,2023-03-30,01/05/2023,16149000,1615000,651000,15185000,Issued
INV0001781,STU001004,HK Hè,2025-2026,2025-08-29,2025-10-15,20359000,10180000,0,10179000,Partially Paid
INV0001782,STU000578,HK Hè,2024-2025,2024-05-16,2024-06-20,32707000,0,0,32707000,Partially Paid
INV0001783,STU000608,HK1,2022-2023,2022-11-21,2022-12-13,21147000,10574000,1476000,12049000,Issued
INV0001784,STU000700,HK2,2025-2026,2025-12-13,2026-01-10,12766000,1277000,0,11489000,Partially Paid
INV0001785,STU000463,HK2,2025-2026,2025-03-10,2025-04-06,33459000,0,0,33459000,Overdue
INV0001786,STU000019,HK1,2027-2028,2027-06-01,2027-07-18,28981000,0,0,28981000,Issued
INV0001787,STU000439,HK1,2022-2023,2022-06-30,2022-08-09,12170000,0,982000,13152000,Overdue
INV0001788,STU001131,HK1,2019-2020,2019-12-13,2020-01-04,34944000,8736000,0,26208000,Overdue
INV0001789,STU000883,HK2,2026-2027,2026-02-14,2026-04-08,33127000,8282000,0,24845000,Overdue
INV0001790,STU000708,HK1,2023-2024,2023-01-26,2023-02-20,34702000,8676000,0,26026000,Issued
INV0001791,STU000087,HK2,2027-2028,2027-01-03,2027-02-07,21709000,10854000,0,10855000,Overdue
INV0001792,STU000489,HK Hè,2025-2026,2025-11-01,2025-12-27,32349000,3235000,0,29114000,Overdue
INV0001793,STU001462,HK2,2026-2027,2026-09-08,2026-09-30,16983000,1698000,220000,15505000,Overdue
INV0001794,STU000214,HK1,2026-2027,2026-08-28,2026-10-01,16710000,0,0,16710000,Overdue
INV0001795,STU000615,HK1,2028-2029,2028-08-12,2028-10-07,22683000,2268000,755000,21170000,Paid
INV0001796,STU000373,HK2,2025-2026,2025-08-29,2025-10-12,15438000,7719000,0,7719000,Paid
INV0001797,STU001198,HK Hè,2026-2027,2026-02-07,2026-03-19,33949000,8487000,0,25462000,Overdue
INV0001798,STU000499,HK Hè,2022-2023,2022-09-17,2022-11-12,33549000,0,0,33549000,Paid
INV0001799,STU000730,HK Hè,2020-2021,2020-04-27,2020-05-22,8210000,0,673000,8883000,Paid
INV0001800,STU001275,HK1,2021-2022,2021-12-04,2022-01-16,24474000,12237000,0,12237000,Issued
INV0001801,STU000230,HK1,2026-2027,2026-09-28,2026-10-18,25953000,0,0,25953000,Partially Paid
INV0001802,STU001284,HK1,2026-2027,2026-04-03,2026-05-16,10865000,0,0,10865000,Paid
INV0001803,STU000484,HK1,2021-2022,13/06/2021,2021-07-26,9511000,2378000,0,7133000,Overdue
INV0001804,STU000123,HK Hè,2026-2027,2026-01-16,2026-02-20,9123000,0,137000,9260000,Paid
INV0001805,STU001444,HK Hè,2023-2024,2023-03-30,2023-05-12,15439000,0,0,15439000,Partially Paid
INV0001806,STU000488,HK1,2029-2030,2029-06-23,2029-07-30,27279000,0,394000,27673000,Overdue
INV0001807,STU000517,HK1,2023-2024,2023-07-03,2023-08-07,12435000,0,606000,13041000,Overdue
INV0001808,STU000906,HK2,2021-2022,2021-03-08,2021-05-06,14351000,0,0,14351000,Paid
INV0001809,STU001121,HK1,2023-2024,2023-06-01,2023-07-21,22731000,2273000,0,20458000,Overdue
INV0001810,STU001422,HK Hè,2024-2025,2024-04-11,2024-05-27,31871000,3187000,0,28684000,Issued
INV0001811,STU000712,HK1,2027-2028,2027-11-29,2028-01-21,22761000,5690000,1363000,18434000,Overdue
INV0001812,STU000594,HK Hè,2028-2029,2028-06-03,2028-07-18,22479000,0,0,22479000,Overdue
INV0001813,STU001454,HK2,2024-2025,2024-02-07,2024-04-02,11481000,5740000,0,5741000,Partially Paid
INV0001814,STU000512,HK Hè,2024-2025,2024-03-20,2024-05-02,14960000,7480000,0,7480000,Overdue
INV0001815,STU001074,HK2,2026-2027,2026-03-29,2026-04-18,9591000,0,0,9591000,Overdue
INV0001816,STU000133,HK1,2023-2024,2023-12-08,2024-01-15,26765000,0,1191000,27956000,Overdue
INV0001817,STU000872,HK1,2021-2022,2021-09-16,2021-10-28,12748000,3187000,932000,10493000,Paid
INV0001818,STU000935,HK Hè,2027-2028,2027-01-20,2027-03-03,13297000,0,514000,13811000,Partially Paid
INV0001819,STU000235,HK Hè,2024-2025,2024-05-17,2024-07-10,22474000,0,0,22474000,Paid
INV0001820,STU000313,HK1,2024-2025,2024-11-05,2024-11-29,24998000,6250000,0,18748000,Partially Paid
INV0001821,STU000174,HK2,2022-2023,2022-11-06,2022-12-13,17960000,0,0,17960000,Issued
INV0001822,STU000298,HK2,2024-2025,2024-04-05,2024-05-10,8225000,822000,0,7403000,Issued
INV0001823,STU000516,HK1,2020-2021,2020-04-03,2020-05-08,17539000,4385000,1281000,14435000,Paid
INV0001824,STU000633,HK1,2026-2027,2026-01-06,27/01/2026,9326000,0,0,9326000,Partially Paid
INV0001825,STU000232,HK Hè,2025-2026,2025-10-11,2025-11-07,14703000,0,0,14703000,Paid
INV0001826,STU000174,HK1,2025-2026,2025-09-07,2025-10-22,16522000,8261000,0,8261000,Partially Paid
INV0001827,STU000135,HK2,2025-2026,2025-08-31,2025-10-03,10217000,1022000,0,9195000,Partially Paid
INV0001828,STU000605,HK1,2024-2025,2024-02-15,2024-04-12,25909000,0,0,25909000,Overdue
INV0001829,STU000264,HK1,2025-2026,2025-07-04,2025-08-07,33168000,0,0,33168000,Partially Paid
INV0001830,STU001380,HK2,2021-2022,2021-11-25,24/01/2022,25748000,6437000,0,19311000,Partially Paid
INV0001831,STU000898,HK2,2024-2025,2024-10-28,2024-11-30,18479000,1848000,0,16631000,Issued
INV0001832,STU000045,HK1,2025-2026,2025-07-19,2025-09-09,22924000,2292000,0,20632000,Paid
INV0001833,STU000800,HK1,2027-2028,2027-01-11,2027-03-06,31956000,0,0,31956000,Paid
INV0001834,STU001377,HK Hè,2027-2028,2027-03-03,2027-04-11,34597000,17298000,1288000,18587000,Issued
INV0001835,STU000400,HK Hè,2026-2027,2026-07-03,2026-07-24,8880000,0,241000,9121000,Paid
INV0001836,STU000748,HK2,2022-2023,2022-08-09,2022-08-31,20386000,10193000,0,10193000,Paid
INV0001837,STU000908,HK Hè,2026-2027,2026-02-17,2026-03-14,12751000,1275000,0,11476000,Paid
INV0001838,STU000329,HK1,2026-2027,2026-02-21,2026-04-15,19004000,0,0,19004000,Issued
INV0001839,STU001466,HK1,2026-2027,2026-11-28,2027-01-13,8268000,2067000,0,6201000,Paid
INV0001840,STU001221,HK2,2023-2024,09/04/2023,2023-05-27,26489000,0,0,26489000,Overdue
INV0001841,STU001059,HK Hè,2025-2026,2025-01-01,2025-02-12,21207000,0,0,21207000,Overdue
INV0001842,STU000559,HK Hè,2022-2023,2022-02-15,2022-03-13,17047000,0,0,17047000,Issued
INV0001843,STU001230,HK1,2021-2022,2021-07-11,2021-08-24,9299000,0,0,9299000,Overdue
INV0001844,STU001429,HK1,2023-2024,02/04/2023,2023-05-29,12508000,3127000,0,9381000,Overdue
INV0001845,STU000620,HK Hè,2021-2022,2021-11-09,2021-12-15,31960000,0,1479000,33439000,Partially Paid
INV0001846,STU001438,HK2,2024-2025,2024-02-26,2024-04-16,30351000,7588000,0,22763000,Paid
INV0001847,STU000983,HK2,2024-2025,2024-12-11,2025-01-14,34823000,0,231000,35054000,Issued
INV0001848,STU000750,HK1,2027-2028,2027-05-17,2027-06-06,12133000,0,0,12133000,Overdue
INV0001849,STU001043,HK1,2026-2027,2026-07-31,2026-09-10,16042000,0,1027000,17069000,Paid
INV0001850,STU001073,HK1,2028-2029,2028-08-01,2028-09-13,13495000,0,0,13495000,Issued
INV0001851,STU000569,HK2,2025-2026,2025-06-21,2025-08-17,15076000,0,0,15076000,Paid
INV0001852,STU000411,HK2,2026-2027,2026-04-04,2026-05-30,13542000,0,0,13542000,Overdue
INV0001853,STU001134,HK2,2025-2026,2025-10-15,2025-11-28,20542000,5136000,1204000,16610000,Partially Paid
INV0001854,STU001403,HK Hè,2023-2024,2023-02-18,2023-03-13,17274000,0,0,17274000,Paid
INV0001855,STU000673,HK2,2023-2024,2023-02-01,2023-03-20,12976000,6488000,0,6488000,Issued
INV0001856,STU001278,HK Hè,2027-2028,2027-10-12,2027-11-24,28123000,0,0,28123000,Partially Paid
INV0001857,STU001030,HK2,2028-2029,2028-12-27,2029-01-26,28040000,14020000,0,14020000,Issued
INV0001858,STU001119,HK2,2027-2028,2027-10-27,2027-11-17,11055000,0,0,11055000,Paid
INV0001859,STU000126,HK1,2024-2025,2024-08-28,2024-10-14,15357000,1536000,0,13821000,Paid
INV0001860,STU001168,HK Hè,2025-2026,2025-02-24,2025-04-14,21234000,0,0,21234000,Partially Paid
INV0001861,STU000771,HK1,2024-2025,2024-05-04,2024-06-26,28061000,2806000,0,25255000,Paid
INV0001862,STU001260,HK Hè,2022-2023,2022-10-25,2022-11-14,24820000,6205000,186000,18801000,Issued
INV0001863,STU000398,HK2,2027-2028,2027-10-31,2027-11-23,16538000,4134000,0,12404000,Overdue
INV0001864,STU001396,HK Hè,2025-2026,2025-04-17,2025-06-11,28890000,0,0,28890000,Issued
INV0001865,STU000696,HK1,2021-2022,2021-10-29,2021-12-21,30917000,0,756000,31673000,Issued
INV0001866,STU001060,HK2,2025-2026,2025-11-16,2025-12-24,11819000,1182000,558000,11195000,Issued
INV0001867,STU000994,HK1,2026-2027,2026-02-07,2026-03-15,28345000,14172000,0,14173000,Partially Paid
INV0001868,STU000953,HK Hè,2024-2025,2024-10-16,2024-11-24,27648000,0,156000,27804000,Issued
INV0001869,STU000116,HK1,2024-2025,2024-04-24,2024-06-19,32467000,0,337000,32804000,Paid
INV0001870,STU000865,HK Hè,2022-2023,2022-02-21,2022-03-28,18942000,0,0,18942000,Paid
INV0001871,STU000747,HK Hè,2026-2027,2026-09-03,2026-10-31,11539000,0,1036000,12575000,Overdue
INV0001872,STU000113,HK2,2021-2022,2021-05-13,2021-07-03,29941000,0,0,29941000,Paid
INV0001873,STU000207,HK Hè,2029-2030,2029-01-20,2029-03-18,27368000,0,0,27368000,Partially Paid
INV0001874,STU001008,HK1,2028-2029,2028-07-25,2028-09-20,24177000,2418000,0,21759000,Issued
INV0001875,STU001174,HK2,2026-2027,2026-11-04,2027-01-03,25882000,2588000,0,23294000,Paid
INV0001876,STU001298,HK Hè,2024-2025,2024-03-28,2024-05-25,15079000,0,0,15079000,Issued
INV0001877,STU001357,HK2,2027-2028,2027-03-10,2027-04-13,22566000,0,0,22566000,Issued
INV0001878,STU001175,HK2,2024-2025,2024-11-28,2024-12-29,21853000,0,0,21853000,Issued
INV0001879,STU000334,HK1,2023-2024,2023-01-16,2023-02-28,32293000,0,389000,32682000,Partially Paid
INV0001880,STU000818,HK1,2026-2027,2026-03-05,2026-05-03,34041000,17020000,0,17021000,Paid
INV0001881,STU000247,HK Hè,2021-2022,2021-12-11,2022-01-19,16890000,0,0,16890000,Partially Paid
INV0001882,STU001038,HK1,2021-2022,2021-09-24,2021-10-24,8714000,0,0,8714000,Issued
INV0001883,STU000982,HK Hè,2026-2027,2026-06-17,2026-07-19,33951000,8488000,0,25463000,Partially Paid
INV0001884,STU001236,HK2,2025-2026,2025-12-21,2026-01-30,12447000,6224000,0,6223000,Overdue
INV0001885,STU000831,HK1,2024-2025,2024-10-16,2024-11-23,12500000,0,696000,13196000,Paid
INV0001886,STU000878,HK2,2027-2028,2027-12-21,19/02/2028,32235000,0,0,32235000,Partially Paid
INV0001887,STU001388,HK2,2025-2026,2025-08-03,2025-09-22,15901000,0,1140000,17041000,Paid
INV0001888,STU000413,HK2,2025-2026,2025-02-18,2025-03-27,17275000,4319000,0,12956000,Issued
INV0001889,STU000889,HK Hè,2027-2028,2027-12-16,2028-01-25,14597000,0,0,14597000,Issued
INV0001890,STU001375,HK2,2026-2027,2026-12-16,2027-02-10,19595000,4899000,0,14696000,Issued
INV0001891,STU000664,HK1,2025-2026,2025-08-17,2025-10-11,11200000,0,0,11200000,Paid
INV0001892,STU000739,HK1,2025-2026,2025-12-13,2026-01-22,20258000,0,0,20258000,Paid
INV0001893,STU001192,HK Hè,2023-2024,2023-09-18,2023-10-24,26876000,0,0,26876000,Paid
INV0001894,STU001413,HK1,2027-2028,2027-08-07,2027-09-01,8122000,0,0,8122000,Overdue
INV0001895,STU000636,HK1,2023-2024,2023-07-10,2023-09-08,8417000,0,294000,8711000,Overdue
INV0001896,STU000376,HK Hè,2023-2024,2023-12-07,2024-01-14,24681000,6170000,0,18511000,Overdue
INV0001897,STU001138,HK1,2023-2024,2023-08-20,17/09/2023,24044000,0,0,24044000,Partially Paid
INV0001898,STU001327,HK2,2021-2022,2021-07-08,2021-08-10,25825000,12912000,0,12913000,Partially Paid
INV0001899,STU000115,HK Hè,2024-2025,2024-12-11,2025-02-06,25518000,12759000,0,12759000,Overdue
INV0001900,STU000542,HK1,2024-2025,2024-05-17,2024-07-06,29275000,2928000,0,26347000,Paid
INV0001901,STU000892,HK1,2024-2025,2024-02-18,2024-03-17,10120000,5060000,0,5060000,Paid
INV0001902,STU000739,HK1,2027-2028,2027-07-03,2027-07-30,19142000,4786000,0,14356000,Partially Paid
INV0001903,STU000162,HK1,2023-2024,2023-09-12,2023-10-30,33466000,8366000,1490000,26590000,Partially Paid
INV0001904,STU001342,HK1,2024-2025,2024-07-08,2024-08-16,31279000,15640000,0,15639000,Issued
INV0001905,STU000842,HK2,2020-2021,2020-09-21,2020-10-30,19115000,0,0,19115000,Overdue
INV0001906,STU000482,HK1,2024-2025,2024-07-02,2024-08-30,19977000,0,0,19977000,Issued
INV0001907,STU001387,HK1,2026-2027,2026-07-02,2026-08-03,22783000,0,0,22783000,Overdue
INV0001908,STU001076,HK Hè,2024-2025,2024-01-26,2024-02-23,23139000,0,0,23139000,Overdue
INV0001909,STU000859,HK2,2021-2022,2021-11-13,2021-12-03,29464000,14732000,550000,15282000,Paid
INV0001910,STU000067,HK Hè,2026-2027,2026-03-31,2026-05-13,26456000,0,0,26456000,Issued
INV0001911,STU001312,HK Hè,2025-2026,2025-03-28,2025-04-26,27660000,0,0,27660000,Issued
INV0001912,STU000352,HK2,2024-2025,2024-09-07,2024-09-30,8570000,2142000,0,6428000,Partially Paid
INV0001913,STU000837,HK1,2025-2026,2025-02-06,2025-03-09,34284000,0,0,34284000,Issued
INV0001914,STU001132,HK1,2028-2029,2028-02-21,2028-04-18,11973000,2993000,0,8980000,Paid
INV0001915,STU000057,HK2,2027-2028,2027-04-25,2027-06-09,15341000,0,0,15341000,Partially Paid
INV0001916,STU000158,HK Hè,2024-2025,2024-05-10,2024-07-02,12721000,0,0,12721000,Partially Paid
INV0001917,STU000040,HK1,2026-2027,2026-05-26,2026-07-22,8800000,2200000,0,6600000,Issued
INV0001918,STU000036,HK Hè,2022-2023,2022-10-13,2022-11-10,14798000,0,0,14798000,Issued
INV0001919,STU000551,HK2,2023-2024,2023-01-16,2023-03-06,15682000,3920000,0,11762000,Issued
INV0001920,STU000976,HK1,2027-2028,2027-11-11,2027-12-20,17554000,0,0,17554000,Paid
INV0001921,STU000908,HK2,2026-2027,2026-07-22,2026-08-11,19404000,0,0,19404000,Issued
INV0001922,STU000400,HK1,2028-2029,2028-01-27,2028-02-22,29452000,0,0,29452000,Issued
INV0001923,STU000746,HK Hè,2027-2028,2027-01-22,2027-03-08,8707000,0,0,8707000,Overdue
INV0001924,STU000276,HK Hè,2023-2024,2023-12-06,2024-01-31,24409000,0,0,24409000,Partially Paid
INV0001925,STU000498,HK1,2024-2025,2024-10-27,2024-12-26,29453000,2945000,0,26508000,Overdue
INV0001926,STU001034,HK1,2026-2027,2026-03-24,2026-04-28,15520000,3880000,0,11640000,Partially Paid
INV0001927,STU000401,HK1,2024-2025,2024-10-22,2024-12-21,19427000,0,0,19427000,Issued
INV0001928,STU000932,HK Hè,2029-2030,2029-03-01,2029-03-23,19339000,0,0,19339000,Paid
INV0001929,STU001195,HK Hè,2027-2028,2027-08-01,2027-09-13,8900000,0,0,8900000,Overdue
INV0001930,STU000821,HK Hè,2022-2023,2022-03-10,02/04/2022,22918000,0,0,22918000,Issued
INV0001931,STU001480,HK2,2025-2026,2025-03-02,16/04/2025,21799000,2180000,295000,19914000,Paid
INV0001932,STU000692,HK Hè,2027-2028,2027-09-30,2027-11-15,18844000,0,0,18844000,Issued
INV0001933,STU001189,HK2,2022-2023,2022-06-24,2022-08-08,10774000,0,888000,11662000,Partially Paid
INV0001934,STU000608,HK2,2025-2026,2025-02-21,2025-03-26,10141000,0,0,10141000,Issued
INV0001935,STU001155,HK Hè,2022-2023,2022-12-20,2023-01-14,28105000,0,0,28105000,Partially Paid
INV0001936,STU000244,HK1,2023-2024,2023-03-20,2023-05-16,14465000,0,596000,15061000,Partially Paid
INV0001937,STU000589,HK1,2028-2029,20/11/2028,2028-12-10,23141000,11570000,0,11571000,Partially Paid
INV0001938,STU000263,HK Hè,2021-2022,2021-05-25,2021-07-13,16080000,0,0,16080000,Overdue
INV0001939,STU000633,HK1,2025-2026,2025-01-05,2025-02-07,26916000,0,0,26916000,Overdue
INV0001940,STU000068,HK2,2026-2027,2026-04-18,2026-05-18,26955000,0,0,26955000,Issued
INV0001941,STU000207,HK2,2028-2029,2028-08-05,2028-08-29,19594000,0,283000,19877000,Partially Paid
INV0001942,STU001068,HK Hè,2022-2023,2022-06-21,2022-07-14,24719000,0,0,24719000,Paid
INV0001943,STU000013,HK1,2026-2027,2026-12-19,2027-01-15,20193000,0,1300000,21493000,Overdue
INV0001944,STU000115,HK1,2028-2029,2028-03-19,2028-04-20,9045000,2261000,0,6784000,Overdue
INV0001945,STU000868,HK2,2025-2026,2025-09-07,2025-10-26,25475000,0,0,25475000,Partially Paid
INV0001946,STU000148,HK2,2026-2027,16/06/2026,2026-07-26,27056000,0,1374000,28430000,Partially Paid
INV0001947,STU000981,HK2,2023-2024,2023-02-03,2023-03-31,29772000,0,513000,30285000,Partially Paid
INV0001948,STU000980,HK1,2026-2027,2026-04-26,19/06/2026,25488000,0,0,25488000,Partially Paid
INV0001949,STU001000,HK2,2026-2027,2026-08-13,2026-09-14,19677000,4919000,1353000,16111000,Partially Paid
INV0001950,STU000573,HK1,2026-2027,2026-03-10,01/04/2026,17000000,1700000,0,15300000,Paid
