Payment_ID,Invoice_ID,Student_ID,Payment_Date,Payment_Method,Amount_Paid,Transaction_Reference,Payment_Status
PAY0002222,INV0001029,STU000039,2025-03-03,Cash,12408000,TXN-64859133YY,Successful
PAY0002223,INV0001067,STU000924,2028-07-16,Card,12062000,TXN-26694095YU,Successful
PAY0002224,INV0001110,STU000280,2028-12-15,E-Wallet,6747000,TXN-89173314RQ,Successful
PAY0002225,INV0000657,STU000495,2027-07-27,E-Wallet,10572000,TXN-82741627OR,Successful
PAY0002226,INV0000537,STU000306,2023-10-21,Cash,16052000,TXN-54092011UZ,Successful
PAY0002227,INV0000080,STU001404,2027-11-08,Bank Transfer,13278000,TXN-23242503ZR,Successful
PAY0002228,INV0001694,STU000263,2025-10-19,Bank Transfer,6860000,TXN-61101176FV,Successful
PAY0002229,INV0000687,STU000090,2026-12-26,E-Wallet,28873000,TXN-03188039UI,Reversed
PAY0002230,INV0002098,STU001253,2025-05-18,Cash,51095000,TXN-76254419AY,Successful
PAY0002231,INV0002794,STU001128,2024-02-08,Card,20892000,TXN-12747108KZ,Failed
PAY0002232,INV0000573,STU000104,2021-07-17,Card,12028000,TXN-06197236TX,Successful
PAY0002233,INV0002164,STU001461,2027-11-01,Bank Transfer,3119000,TXN-33237244GA,Successful
PAY0002234,INV0002690,STU000658,2028-05-13,Bank Transfer,4875000,TXN-78188021OU,Successful
PAY0002235,INV0001162,STU001170,2022-09-14,E-Wallet,3846000,TXN-73574079XD,Successful
PAY0002236,INV0002890,STU000879,2026-02-14,Bank Transfer,7356000,TXN-36947365JD,Successful
PAY0002237,INV0001991,STU000548,2027-01-29,Card,16381000,TXN-90751353MC,Successful
PAY0002238,INV0002585,STU001160,2024-02-20,E-Wallet,13443000,TXN-89146591LR,Failed
PAY0002239,INV0000562,STU001025,2024-08-03,Bank Transfer,22946000,TXN-21074754ER,Successful
PAY0002240,INV0002602,STU001325,2027-11-24,Cash,9151000,TXN-70180322AW,Successful
PAY0002241,INV0000915,STU001488,2020-05-04,Cash,10520000,TXN-21147370KE,Successful
PAY0002242,INV0001607,STU001233,2026-06-21,Cash,7965000,TXN-39207668MP,Successful
PAY0002243,INV0002288,STU000386,2020-11-13,Card,14008000,TXN-21780209PB,Pending
PAY0002244,INV0001721,STU001135,2026-05-12,Bank Transfer,20375000,TXN-80529814NG,Successful
PAY0002245,INV0001016,STU001090,2025-03-01,Bank Transfer,5835000,TXN-95645535VG,Successful
PAY0002246,INV0002021,STU001441,2025-08-27,Cash,6577000,TXN-43323802ZW,Successful
PAY0002247,INV0001883,STU000982,2026-08-16,E-Wallet,22695000,TXN-38290088SJ,Successful
PAY0002248,INV0001652,STU001277,2029-03-02,Cash,2603000,TXN-45828484ED,Successful
PAY0002249,INV0002810,STU000238,2023-06-01,Card,15070000,TXN-19641681BH,Failed
PAY0002250,INV0002640,STU000051,2024-06-02,Bank Transfer,17052000,TXN-98698708ZX,Successful
PAY0002251,INV0000661,STU001215,2022-09-02,Card,3724000,TXN-95826506JY,Successful
PAY0002252,INV0001323,STU000748,2023-07-04,Cash,14301000,TXN-95717905BX,Successful
PAY0002253,INV0002096,STU000038,2024-01-25,Card,15477000,TXN-72207944DH,Successful
PAY0002254,INV0001909,STU000859,2021-11-16,E-Wallet,8226000,TXN-41060094UX,Successful
PAY0002255,INV0002626,STU001429,2024-05-25,E-Wallet,11868000,TXN-88308134EL,Successful
PAY0002256,INV0002864,STU000046,2023-07-14,E-Wallet,14118000,TXN-40951652AE,Successful
PAY0002257,INV0001974,STU000673,2022-05-22,Bank Transfer,7592000,TXN-12359661WL,Successful
PAY0002258,INV0001629,STU000133,2021-08-03,Bank Transfer,7749000,TXN-13984189IP,Successful
PAY0002259,INV0000816,STU000107,2028-02-01,Bank Transfer,9689000,TXN-47203117RB,Successful
PAY0002260,INV0001456,STU000252,2022-09-25,Cash,3582000,TXN-23110787HU,Successful
PAY0002261,INV0002053,STU001441,2023-01-09,Card,12349000,TXN-90745481OH,Successful
PAY0002262,INV0002644,STU000945,2026-02-07,Bank Transfer,16987000,TXN-98859550OV,Successful
PAY0002263,INV0002303,STU001250,2027-05-03,E-Wallet,16578000,TXN-62985591ZN,Successful
PAY0002264,INV0000868,STU001134,2022-12-03,Card,18827000,TXN-88304735PR,Successful
PAY0002265,INV0000723,STU001425,2023-04-21,Card,21122000,TXN-05894201LQ,Pending
PAY0002266,INV0002869,STU001101,2027-05-19,Bank Transfer,14443000,TXN-19179174GD,Successful
PAY0002267,INV0000946,STU000909,2025-12-27,Cash,12477000,TXN-12594076BE,Successful
PAY0002268,INV0000690,STU000972,2030-02-15,Card,16178000,TXN-03758329TV,Successful
PAY0002269,INV0002228,STU000855,2021-02-07,Cash,20554000,TXN-54825408ZJ,Successful
PAY0002270,INV0002133,STU000124,2019-12-18,E-Wallet,7654000,TXN-48970719WC,Successful
PAY0002271,INV0001143,STU000514,2026-01-02,Card,12286000,TXN-27963701XX,Successful
PAY0002272,INV0000034,STU000239,23/02/2026,Cash,22096000,TXN-60376449CA,Successful
PAY0002273,INV0001866,STU001060,2025-12-26,Card,10281000,TXN-81892567KN,Successful
PAY0002274,INV0001933,STU001189,04/09/2022,Bank Transfer,8776000,TXN-10840442GQ,Successful
PAY0002275,INV0000032,STU000589,2027-11-08,Card,12597000,TXN-85585859RS,Successful
PAY0002276,INV0000061,STU001356,2025-11-24,Cash,8546000,TXN-47353866HO,Successful
PAY0002277,INV0001073,STU000977,2023-01-16,Cash,9463000,TXN-35302406DN,Pending
PAY0002278,INV0000245,STU001375,2028-07-14,E-Wallet,26857000,TXN-36464690PW,Successful
PAY0002279,INV0002016,STU000336,2022-02-03,Bank Transfer,20254000,TXN-75062830UT,Successful
PAY0002280,INV0001155,STU000806,2025-05-16,Bank Transfer,8839000,TXN-69201649FI,Successful
PAY0002281,INV0000048,STU001463,2021-07-08,E-Wallet,11104000,TXN-93922670KW,Successful
PAY0002282,INV0001789,STU000883,2026-03-21,Cash,8810000,TXN-62318748SH,Successful
PAY0002283,INV0000772,STU000899,2026-04-30,E-Wallet,8741000,TXN-31814652JA,Failed
PAY0002284,INV0001868,STU000953,2024-12-21,E-Wallet,24706000,TXN-14756217AJ,Successful
PAY0002285,INV0002874,STU001466,2024-09-14,E-Wallet,7980000,TXN-15279318DT,Successful
PAY0002286,INV0000690,STU000972,2030-02-17,Cash,7268000,TXN-85176197VX,Reversed
PAY0002287,INV0001645,STU000407,2023-05-20,E-Wallet,15122000,TXN-87667682SQ,Successful
PAY0002288,INV0001662,STU000824,2025-06-17,Cash,6074000,TXN-93042995MT,Successful
PAY0002289,INV0001662,STU000824,2025-06-16,Card,8298000,TXN-50766988ZF,Successful
PAY0002290,INV0000928,STU000179,2026-08-12,Bank Transfer,12113000,TXN-73657803LZ,Successful
PAY0002291,INV0000848,STU000249,2028-05-18,Bank Transfer,4505000,TXN-29626695GZ,Successful
PAY0002292,INV0002051,STU000695,2027-03-16,Bank Transfer,60983000,TXN-62311010PF,Successful
PAY0002293,INV0001679,STU000591,2029-03-06,Bank Transfer,5465000,TXN-48712114VV,Successful
PAY0002294,INV0001350,STU000967,2019-12-25,Card,11680000,TXN-31571379IR,Successful
PAY0002295,INV0000223,STU001444,2021-10-22,E-Wallet,7214000,TXN-11804394TG,Failed
PAY0002296,INV0001618,STU000534,2027-09-04,Card,18122000,TXN-62039317VT,Successful
PAY0002297,INV0000982,STU000689,2029-03-05,Bank Transfer,15754000,TXN-26568821KI,Successful
PAY0002298,INV0002116,STU000146,2026-02-13,E-Wallet,15138000,TXN-54164459MP,Successful
PAY0002299,INV0001591,STU000817,2026-07-15,Cash,1848000,TXN-27780692YC,Pending
PAY0002300,INV0002101,STU001056,2024-06-26,Card,6597000,TXN-66963751WH,Successful
PAY0002301,INV0002040,STU000386,2021-08-09,Bank Transfer,17340000,TXN-84445604WW,Successful
PAY0002302,INV0001617,STU001174,2027-01-14,E-Wallet,6103000,TXN-44477210RU,Successful
PAY0002303,INV0002975,STU000444,2027-12-09,Cash,13110000,TXN-84119955EV,Successful
PAY0002304,INV0000433,STU000551,2026-09-07,Cash,7070000,TXN-46360756NF,Successful
PAY0002305,INV0001782,STU000578,2024-06-11,Card,20134000,TXN-42026424RR,Successful
PAY0002306,INV0001882,STU001038,2021-10-14,Card,2845000,TXN-51299583ZE,Successful
PAY0002307,INV0002063,STU000430,2027-04-17,Bank Transfer,8589000,TXN-86976608MV,Successful
PAY0002308,INV0000539,STU000893,2025-05-20,Card,8405000,TXN-35932581HC,Successful
PAY0002309,INV0002552,STU000932,2027-06-11,Cash,29184000,TXN-99439945CD,Successful
PAY0002310,INV0000059,STU001170,2021-08-26,E-Wallet,19794000,TXN-88757645BP,Successful
PAY0002311,INV0002464,STU000385,2024-04-01,Bank Transfer,13319000,TXN-92625456GZ,Successful
PAY0002312,INV0001964,STU001261,2023-08-30,E-Wallet,7034000,TXN-10559970HW,Successful
PAY0002313,INV0002794,STU001128,2024-02-14,Cash,18272000,TXN-84396303CE,Failed
PAY0002314,INV0001568,STU001223,2025-08-01,E-Wallet,9387000,TXN-17379653PA,Successful
PAY0002315,INV0000969,STU001230,2022-02-12,Card,11953000,TXN-38106644MS,Successful
PAY0002316,INV0001073,STU000977,2023-01-30,Card,7686000,TXN-91437855WT,Successful
PAY0002317,INV0001839,STU001466,2027-03-05,E-Wallet,1914000,TXN-24414446GZ,Successful
PAY0002318,INV0002949,STU000859,2023-06-09,Bank Transfer,13051000,TXN-70434837IS,Pending
PAY0002319,INV0002847,STU001142,2024-06-08,Card,6725000,TXN-82731352IF,Successful
PAY0002320,INV0001637,STU001237,,E-Wallet,28209000,TXN-97207203JN,Successful
PAY0002321,INV0002887,STU000331,2023-05-08,Card,28162000,TXN-61632537RL,Successful
PAY0002322,INV0000783,STU000621,2021-10-06,Bank Transfer,13496000,TXN-49438788LG,Successful
PAY0002323,INV0002668,STU001006,2028-03-30,E-Wallet,4729000,TXN-86514017CB,Successful
PAY0002324,INV0000385,STU001353,2024-12-06,Card,14304000,TXN-01391346FM,Successful
PAY0002325,INV0000715,STU000099,2027-11-07,Cash,10760000,TXN-89687201MK,Successful
PAY0002326,INV0001329,STU000340,2025-10-22,Bank Transfer,25142000,TXN-37325199XZ,Successful
PAY0002327,INV0001431,STU000830,2027-04-28,E-Wallet,17774000,TXN-43256305CT,Reversed
PAY0002328,INV0001933,STU001189,2022-09-11,Bank Transfer,5035000,TXN-90177182XD,Successful
PAY0002329,INV0001180,STU001417,2027-01-10,Bank Transfer,7831000,TXN-32394216JI,Successful
PAY0002330,INV0001145,STU001261,2022-03-26,Bank Transfer,7118000,TXN-55322456OF,Successful
PAY0002331,INV0000943,STU000372,2028-11-01,Bank Transfer,6619000,TXN-16069207TZ,Successful
PAY0002332,INV0000070,STU001310,2026-04-15,E-Wallet,9987000,TXN-73142353JY,Successful
PAY0002333,INV0000042,STU001370,2025-02-20,Bank Transfer,16350000,TXN-70771143KX,Failed
PAY0002334,INV0002804,STU000791,2028-07-24,Cash,15521000,TXN-38151496DZ,Successful
PAY0002335,INV0001592,STU000441,2022-10-08,Bank Transfer,85061000,TXN-44078175JA,Pending
PAY0002336,INV0000585,STU000391,2028-09-02,Card,5965000,TXN-96140365SI,Failed
PAY0002337,INV0002869,STU001101,2027-03-07,Cash,7916000,TXN-13060403YY,Successful
PAY0002338,INV0002070,STU000577,2024-03-02,Cash,4851000,TXN-82067149KY,Successful
PAY0002339,INV0002915,STU000514,2029-08-29,Card,6475000,TXN-37616435GI,Successful
PAY0002340,INV0002758,STU000797,2024-01-21,Card,1535000,TXN-32181074ZT,Successful
PAY0002341,INV0000532,STU000087,2025-10-22,Cash,5923000,TXN-96356208OQ,Successful
PAY0002342,INV0000658,STU001373,21/04/2022,Cash,22198000,TXN-34969037ZI,Successful
PAY0002343,INV0001194,STU001170,2022-06-27,E-Wallet,5402000,TXN-44271169IO,Successful
PAY0002344,INV0001078,STU000840,2026-03-17,Cash,12956000,TXN-88674213QO,Successful
PAY0002345,INV0000005,STU001308,2026-08-26,Cash,8198000,TXN-29067861SM,Successful
PAY0002346,INV0000399,STU000591,2024-11-03,Bank Transfer,6115000,TXN-81124598FU,Successful
PAY0002347,INV0000152,STU000753,2026-02-20,Card,5471000,TXN-74757160WL,Successful
PAY0002348,INV0000366,STU000968,2024-10-18,E-Wallet,23428000,TXN-30486058BS,Successful
PAY0002349,INV0002650,STU000196,2023-12-19,Card,8623000,TXN-65367483VH,Successful
PAY0002350,INV0001901,STU000892,2024-04-24,Bank Transfer,4351000,TXN-75559549TY,Successful
PAY0002351,INV0000324,STU001369,2029-01-06,Cash,6202000,TXN-02049048MM,Successful
PAY0002352,INV0001018,STU001226,2027-06-08,Cash,10092000,TXN-18567812LW,Pending
PAY0002353,INV0001995,STU001264,2023-10-17,Bank Transfer,4001000,TXN-76043822BR,Successful
PAY0002354,INV0002571,STU000611,2022-04-26,Cash,20570000,TXN-21889806JU,Successful
PAY0002355,INV0000985,STU001391,16/08/2027,Card,21551000,TXN-19730426QK,Successful
PAY0002356,INV0001230,STU000788,2026-05-17,E-Wallet,22150000,TXN-11798701AB,Successful
PAY0002357,INV0000881,STU001420,2024-02-02,Bank Transfer,12039000,TXN-60105886QU,Successful
PAY0002358,INV0001182,STU001140,2027-04-25,Bank Transfer,9485000,TXN-04410795YT,Successful
PAY0002359,INV0002935,STU001186,2023-05-23,Bank Transfer,3881000,TXN-00053751JE,Successful
PAY0002360,INV0000625,STU000529,2030-01-09,Card,34008000,TXN-93730569MB,Successful
PAY0002361,INV0002901,STU000121,18/02/2026,Cash,7378000,TXN-22688131PK,Successful
PAY0002362,INV0002663,STU001449,2028-02-10,Bank Transfer,16523000,TXN-90783629WB,Successful
PAY0002363,INV0000311,STU000389,2027-01-19,Bank Transfer,21920000,TXN-42658099DO,Successful
PAY0002364,INV0002832,STU000146,2025-01-01,E-Wallet,9513000,TXN-63228699SO,Successful
PAY0002365,INV0002566,STU000202,2024-09-24,Card,12200000,TXN-70609303WU,Successful
PAY0002366,INV0001898,STU001327,2021-08-20,E-Wallet,12875000,TXN-29088513NS,Pending
PAY0002367,INV0000885,STU000718,2026-11-02,Bank Transfer,9416000,TXN-75075378HF,Successful
PAY0002368,INV0001682,STU000828,2027-08-20,Card,11001000,TXN-55943327ZL,Successful
PAY0002369,INV0002979,STU001285,2026-05-17,Card,13618000,TXN-01939031KV,Successful
PAY0002370,INV0002819,STU000160,10/12/2021,E-Wallet,17011000,TXN-54072178RU,Successful
PAY0002371,INV0000777,STU001241,2023-11-16,Bank Transfer,23891000,TXN-22204770YP,Pending
PAY0002372,INV0002120,STU000172,2024-01-25,Card,9095000,TXN-92559857TP,Successful
PAY0002373,INV0000486,STU001420,2027-12-16,Bank Transfer,11613000,TXN-76637542OD,Successful
PAY0002374,INV0002938,STU000600,2022-08-01,Cash,12952000,TXN-37058978EB,Successful
PAY0002375,INV0002239,STU001349,,Card,3357000,TXN-10327876HO,Successful
PAY0002376,INV0000875,STU000282,2024-04-18,Cash,6812000,TXN-96315108CY,Successful
PAY0002377,INV0002424,STU000903,2026-08-07,Bank Transfer,12741000,TXN-64233421ZB,Successful
PAY0002378,INV0000224,STU000208,2022-08-18,Card,5812000,TXN-32087138SZ,Successful
PAY0002379,INV0001334,STU000864,2020-10-14,Cash,8071000,TXN-97511363QM,Successful
PAY0002380,INV0000879,STU000423,2025-11-18,E-Wallet,12822000,TXN-11884214TN,Successful
PAY0002381,INV0000870,STU001284,2026-03-02,Cash,2523000,TXN-62798018QY,Successful
PAY0002382,INV0000881,STU001420,2023-12-06,E-Wallet,8975000,TXN-70653507LK,Successful
PAY0002383,INV0002047,STU001059,2026-09-19,Cash,10278000,TXN-24945726PH,Successful
PAY0002384,INV0002582,STU001082,2027-01-09,Bank Transfer,7456000,TXN-40834085YS,Successful
PAY0002385,INV0000091,STU000801,2022-12-07,Card,2689000,TXN-42852676WE,Successful
PAY0002386,INV0000917,STU001312,2028-04-29,E-Wallet,25539000,TXN-91959524KL,Successful
PAY0002387,INV0001167,STU000889,2026-07-14,Bank Transfer,16323000,TXN-56660542YP,Failed
PAY0002388,INV0000239,STU000902,2026-04-03,Bank Transfer,9119000,TXN-53839777EA,Successful
PAY0002389,INV0001384,STU000159,2022-10-16,Cash,21024000,TXN-43674220WP,Successful
PAY0002390,INV0001779,STU000282,2027-03-07,Bank Transfer,9367000,TXN-56123095MP,Successful
PAY0002391,INV0002313,STU001049,2024-05-08,Cash,11364000,TXN-90724162MA,Successful
PAY0002392,INV0001131,STU001244,2022-05-02,Card,13551000,TXN-95481092PY,Successful
PAY0002393,INV0000451,STU000805,2023-05-17,E-Wallet,13402000,TXN-73131225HP,Successful
PAY0002394,INV0000168,STU000379,2023-08-14,Bank Transfer,8231000,TXN-09295791BZ,Successful
PAY0002395,INV0001496,STU001449,2030-07-23,Cash,7921000,TXN-27731111ZL,Successful
PAY0002396,INV0002564,STU000689,2027-09-27,E-Wallet,5427000,TXN-66497058EB,Reversed
PAY0002397,INV0001483,STU000112,2024-04-22,Cash,18061000,TXN-03976761MZ,Successful
PAY0002398,INV0000985,STU001391,2027-08-20,Card,25609000,TXN-19665870WW,Successful
PAY0002399,INV0001738,STU000347,2025-09-15,E-Wallet,12964000,TXN-08625132CQ,Successful
PAY0002400,INV0002324,STU001126,2022-12-03,Card,6938000,TXN-42442336EV,Successful
PAY0002401,INV0000908,STU001030,2027-04-24,Cash,10842000,TXN-20693768AU,Successful
PAY0002402,INV0002552,STU000932,2027-03-08,Card,17075000,TXN-60716934MC,Successful
PAY0002403,INV0000072,STU001025,21/08/2024,Bank Transfer,5870000,TXN-91824650BB,Successful
PAY0002404,INV0002678,STU000489,2027-09-19,Card,17366000,TXN-60289577MB,Successful
PAY0002405,INV0000018,STU001427,2025-04-20,E-Wallet,21957000,TXN-50542773RT,Successful
PAY0002406,INV0001101,STU001246,2029-10-29,Bank Transfer,3489000,TXN-99395498GK,Successful
PAY0002407,INV0001675,STU000803,2023-06-21,Card,15513000,TXN-19966096QP,Successful
PAY0002408,INV0002762,STU001217,2026-09-14,Cash,4994000,TXN-09481672OG,Successful
PAY0002409,INV0000119,STU000283,2026-04-22,Cash,18421000,TXN-50334750FC,Pending
PAY0002410,INV0001461,STU000682,2022-08-08,E-Wallet,5253000,TXN-44938199BX,Successful
PAY0002411,INV0002044,STU001204,2023-01-23,Card,7910000,TXN-91630926KB,Successful
PAY0002412,INV0001214,STU001174,2025-04-22,Card,7065000,TXN-38096448GN,Successful
PAY0002413,INV0001888,STU000413,2025-03-01,E-Wallet,12352000,TXN-18772589GM,Successful
PAY0002414,INV0000002,STU001004,2027-07-11,E-Wallet,10582000,TXN-30889263BN,Successful
PAY0002415,INV0002650,STU000196,2024-01-08,E-Wallet,20309000,TXN-67151540IS,Failed
PAY0002416,INV0000086,STU001063,2026-08-31,Card,13619000,TXN-01270031HF,Successful
PAY0002417,INV0000520,STU001173,2026-10-12,Cash,10308000,TXN-96283845JD,Successful
PAY0002418,INV0002216,STU000590,2026-10-20,Bank Transfer,3104000,TXN-78774817QS,Successful
PAY0002419,INV0000198,STU000783,2025-08-02,Card,9624000,TXN-35147946TC,Successful
PAY0002420,INV0002880,STU000891,03/05/2023,Cash,9585000,TXN-54519127WW,Successful
PAY0002421,INV0002149,STU001463,2021-03-22,E-Wallet,10319000,TXN-83610026AZ,Successful
PAY0002422,INV0000330,STU000903,2027-05-15,Card,3182000,TXN-55636214PF,Failed
PAY0002423,INV0002827,STU001467,2025-03-31,Bank Transfer,28837000,TXN-92890805DH,Successful
PAY0002424,INV0001045,STU001448,2022-10-15,Card,14433000,TXN-44126625YE,Successful
PAY0002425,INV0001095,STU000108,2023-07-29,Cash,20083000,TXN-09783336HP,Successful
PAY0002426,INV0001037,STU000539,2025-12-11,Bank Transfer,15200000,TXN-88604936EN,Successful
PAY0002427,INV0000178,STU000090,2029-03-22,Cash,14173000,TXN-28308688AS,Failed
PAY0002428,INV0000162,STU000023,2026-10-12,E-Wallet,12040000,TXN-74902594TS,Successful
PAY0002429,INV0002082,STU001488,2020-10-31,Bank Transfer,4663000,TXN-31223568PA,Successful
PAY0002430,INV0000880,STU000425,2024-06-19,Card,5222000,TXN-10322034IQ,Successful
PAY0002431,INV0000763,STU000325,2024-01-14,Cash,60579000,TXN-78500030DE,Successful
PAY0002432,INV0001155,STU000806,2025-04-20,Card,26930000,TXN-48195700VR,Pending
PAY0002433,INV0000925,STU001434,2025-05-20,E-Wallet,30272000,TXN-45292361UT,Successful
PAY0002434,INV0002298,STU000675,2023-09-30,Cash,19503000,TXN-24552832TE,Successful
PAY0002435,INV0000915,STU001488,2020-04-02,Bank Transfer,15993000,TXN-73938746MF,Successful
PAY0002436,INV0000208,STU000485,2022-07-15,E-Wallet,2645000,TXN-57024473JI,Successful
PAY0002437,INV0001934,STU000608,2025-03-22,Card,4606000,TXN-10248417ML,Successful
PAY0002438,INV0002527,STU000359,2028-09-05,Card,5071000,TXN-25644462XP,Successful
PAY0002439,INV0001629,STU000133,2021-08-21,Bank Transfer,3243000,TXN-90393127LN,Successful
PAY0002440,INV0001254,STU000822,2027-09-11,E-Wallet,12837000,TXN-03914077XO,Successful
PAY0002441,INV0001376,STU000818,2029-04-26,Cash,17550000,TXN-76072785ER,Successful
PAY0002442,INV0000464,STU000250,2023-03-16,Cash,3086000,TXN-14577129MK,Successful
PAY0002443,INV0001387,STU000112,2024-08-01,Cash,3710000,TXN-61656640IP,Successful
PAY0002444,INV0001037,STU000539,2025-12-03,Cash,12176000,TXN-31952123TU,Successful
PAY0002445,INV0002061,STU000873,2021-10-29,Card,15759000,TXN-02463643OM,Successful
PAY0002446,INV0002431,STU000437,2025-01-26,E-Wallet,6372000,TXN-05142847IG,Successful
PAY0002447,INV0002056,STU000362,2028-03-07,Card,8302000,TXN-95186240HR,Successful
PAY0002448,INV0002021,STU001441,2025-09-06,Card,2652000,TXN-10773392PH,Successful
PAY0002449,INV0002451,STU001423,2024-08-21,Cash,11567000,TXN-83601983WQ,Successful
PAY0002450,INV0001467,STU000548,2025-10-20,Cash,14511000,TXN-82767459EM,Successful
PAY0002451,INV0002429,STU000957,2021-11-06,Card,16694000,TXN-57716306KH,Successful
PAY0002452,INV0001533,STU000970,2025-01-02,Card,15370000,TXN-67622367DB,Successful
PAY0002453,INV0001276,STU000981,2026-04-10,Card,21014000,TXN-82848555WU,Pending
PAY0002454,INV0002173,STU000467,2025-04-24,Cash,4626000,TXN-34992353ON,Successful
PAY0002455,INV0000755,STU000678,2021-08-26,Cash,14190000,TXN-26341738KX,Successful
PAY0002456,INV0002501,STU000678,2021-04-09,Bank Transfer,9405000,TXN-12939886MT,Successful
PAY0002457,INV0002924,STU000825,2023-03-08,E-Wallet,8852000,TXN-32451148DE,Successful
PAY0002458,INV0002871,STU000084,2025-11-07,Bank Transfer,2873000,TXN-92829373LB,Successful
PAY0002459,INV0000158,STU000010,2028-09-21,E-Wallet,18745000,TXN-66913967IZ,Successful
PAY0002460,INV0002788,STU000178,2024-06-17,Card,3988000,TXN-31037952VE,Successful
PAY0002461,INV0000372,STU000318,2021-07-10,Cash,3717000,TXN-61780194FA,Successful
PAY0002462,INV0002408,STU000770,2026-08-14,Cash,12159000,TXN-54476929SE,Successful
PAY0002463,INV0002380,STU001132,2029-09-02,Bank Transfer,5658000,TXN-72202210NP,Successful
